Metadata_CellLine	Metadata_Condition	Metadata_Plate	Metadata_Well	Metadata_Site	Metadata_Nuclei_Site_Count	UMAP0	UMAP1
786O	SARNP kd3	slide4	B2	M39	142	4.539121	-0.7834512
786O	SARNP kd9	slide4	A3	M27	74	4.0117774	1.824294
293T	untreated	slide4	B4	M2	600	-1.77683	-0.9862803
293T	untreated	slide4	B4	M56	751	-2.6136854	1.535575
293T	untreated	slide4	B4	M27	549	-0.11515849	7.9633546
293T	untreated	slide4	B4	M14	600	-0.39518765	1.1547129
786O	TMEM259 kd6	slide4	A4	M22	158	2.5949142	-0.41178244
786O	NTC	slide4	A1	M54	82	2.5758038	0.86299235
786O	DDX39A kd1	slide4	B1	M28	247	3.36012	2.6871426
786O	SARNP kd3	slide4	B2	M28	222	3.3651426	3.2246976
293T	untreated	slide4	B4	M40	744	-0.37442493	2.0026855
293T	untreated	slide4	B4	M34	398	-2.0285823	1.8318167
293T	untreated	slide4	B4	M24	715	-0.4387019	0.9946251
786O	DDX39A kd1	slide4	B1	M44	146	2.8219478	1.5753609
786O	TMEM259 kd5	slide4	B3	M39	199	1.9280332	0.392276
786O	TMEM259 kd5	slide4	B3	M43	142	2.975392	2.9304433
786O	TMEM259 kd6	slide4	A4	M58	38	4.502572	2.2971435
786O	SARNP kd9	slide4	A3	M28	84	4.2135634	1.342872
786O	TMEM259 kd5	slide4	B3	M45	136	2.8152423	-1.1812115
293T	untreated	slide4	B4	M14	600	-3.285407	1.3573699
786O	SARNP kd3	slide4	B2	M38	155	3.206341	2.896465
786O	TMEM259 kd5	slide4	B3	M53	128	2.9068348	-0.10880191
786O	TMEM259 kd6	slide4	A4	M14	54	3.2520287	3.6134703
786O	TMEM259 kd6	slide4	A4	M26	200	3.9162931	3.2477386
293T	untreated	slide4	B4	M18	495	-1.5174084	3.3916526
293T	untreated	slide4	B4	M11	1034	-3.6125958	3.1460936
786O	NTC	slide4	A1	M19	59	4.6269746	-0.7915099
293T	untreated	slide4	B4	M28	458	-3.4329143	2.7843337
293T	untreated	slide4	B4	M7	571	-0.813447	3.6334326
786O	DDX39A kd4	slide4	A2	M5	61	2.2776353	0.22135563
293T	untreated	slide4	B4	M14	600	-1.3051198	4.3295665
786O	NTC	slide4	A1	M43	180	3.0542722	3.8588953
293T	untreated	slide4	B4	M54	532	-3.6152093	0.049239904
786O	DDX39A kd4	slide4	A2	M21	129	4.0966625	2.886459
293T	untreated	slide4	B4	M31	365	-1.4237869	2.7741911
786O	TMEM259 kd6	slide4	A4	M20	205	2.8456697	-0.3103212
786O	TMEM259 kd6	slide4	A4	M42	144	2.6048958	0.08537746
786O	SARNP kd3	slide4	B2	M38	155	3.8905804	-0.76407456
293T	untreated	slide4	B4	M32	153	-1.5435855	3.9664273
786O	SARNP kd3	slide4	B2	M43	160	4.1494446	-0.4706935
293T	untreated	slide4	B4	M4	684	-2.2363803	3.3844986
293T	untreated	slide4	B4	M25	842	-1.4956524	0.04210434
786O	TMEM259 kd5	slide4	B3	M19	243	2.480068	3.201908
293T	untreated	slide4	B4	M15	435	-2.18394	3.359344
786O	SARNP kd9	slide4	A3	M41	51	3.167292	1.5589384
786O	SARNP kd3	slide4	B2	M19	235	4.837853	-0.79284257
293T	untreated	slide4	B4	M25	842	-1.116457	-0.8879183
786O	DDX39A kd4	slide4	A2	M37	96	2.232455	-0.286222
786O	DDX39A kd4	slide4	A2	M58	43	5.821215	0.59124935
786O	TMEM259 kd6	slide4	A4	M63	45	5.0090356	2.6641836
293T	untreated	slide4	B4	M31	365	3.1432817	2.986626
293T	untreated	slide4	B4	M6	840	-3.9403474	2.7238004
293T	untreated	slide4	B4	M51	259	-2.1933978	0.7273582
293T	untreated	slide4	B4	M44	463	-0.72039443	2.5409315
293T	untreated	slide4	B4	M38	697	-0.17158553	1.1785502
786O	DDX39A kd1	slide4	B1	M37	145	3.91116	3.37718
786O	DDX39A kd1	slide4	B1	M36	163	4.707804	-0.36396745
293T	untreated	slide4	B4	M11	1034	-3.160826	-0.71429676
293T	untreated	slide4	B4	M11	1034	-2.8891745	-0.5082098
786O	TMEM259 kd6	slide4	A4	M52	221	2.6412387	2.5721936
786O	DDX39A kd4	slide4	A2	M14	71	2.628894	-0.6840559
786O	TMEM259 kd6	slide4	A4	M18	98	1.3161203	-0.25947005
293T	untreated	slide4	B4	M24	715	-3.006164	0.60016936
293T	untreated	slide4	B4	M8	99	-0.50501335	2.7060385
293T	untreated	slide4	B4	M28	458	-0.42826113	-0.47614497
786O	TMEM259 kd6	slide4	A4	M44	244	3.6820936	3.6919742
293T	untreated	slide4	B4	M22	795	-4.2066574	1.7011395
293T	untreated	slide4	B4	M1	488	-3.8511379	2.280565
293T	untreated	slide4	B4	M40	744	-1.522625	7.4080725
786O	TMEM259 kd6	slide4	A4	M37	231	4.410212	-0.8508121
786O	NTC	slide4	A1	M30	38	2.5040674	2.7791364
293T	untreated	slide4	B4	M25	842	-2.5809898	3.8224285
786O	NTC	slide4	A1	M52	84	4.09345	2.7575066
293T	untreated	slide4	B4	M22	795	0.07398026	1.1688502
293T	untreated	slide4	B4	M35	368	-3.7045932	1.2397963
786O	NTC	slide4	A1	M43	180	2.6759386	3.4508698
786O	TMEM259 kd5	slide4	B3	M51	111	2.6289465	1.7094592
786O	TMEM259 kd6	slide4	A4	M21	237	3.1060035	3.67978
786O	DDX39A kd4	slide4	A2	M39	50	3.3238592	-0.57500494
786O	TMEM259 kd5	slide4	B3	M20	218	-2.6365888	2.1824782
786O	NTC	slide4	A1	M36	103	2.3767457	1.6202198
293T	untreated	slide4	B4	M9	856	-1.5912408	-0.9237882
786O	SARNP kd9	slide4	A3	M61	53	4.329613	1.1719105
786O	TMEM259 kd5	slide4	B3	M52	148	1.7931664	2.3429565
293T	untreated	slide4	B4	M50	167	-2.5596838	0.57555145
293T	untreated	slide4	B4	M37	360	-3.7438533	0.7131008
293T	untreated	slide4	B4	M7	571	-3.0236564	-0.12891738
786O	DDX39A kd1	slide4	B1	M28	247	5.5262256	0.79234433
786O	SARNP kd9	slide4	A3	M2	29	3.9648206	0.30397156
293T	untreated	slide4	B4	M10	867	-0.06802507	1.8555819
786O	SARNP kd3	slide4	B2	M30	160	2.8969822	0.30182114
293T	untreated	slide4	B4	M11	1034	-2.6817467	1.8829732
786O	NTC	slide4	A1	M43	180	4.0384045	-0.8052848
293T	untreated	slide4	B4	M21	788	-2.9306808	1.9382885
293T	untreated	slide4	B4	M61	769	-0.66735667	7.288332
293T	untreated	slide4	B4	M12	858	-2.3273447	1.8017746
786O	TMEM259 kd6	slide4	A4	M37	231	2.3860228	-0.46890104
786O	TMEM259 kd6	slide4	A4	M62	138	2.6215878	-0.37674195
786O	NTC	slide4	A1	M45	106	5.8564105	2.3194282
293T	untreated	slide4	B4	M35	368	-1.4809041	2.6508174
293T	untreated	slide4	B4	M44	463	-2.568909	2.0763388
293T	untreated	slide4	B4	M42	593	-3.3069148	-0.31926525
293T	untreated	slide4	B4	M41	709	-1.5182294	4.030725
293T	untreated	slide4	B4	M19	463	0.10333569	2.2114
786O	SARNP kd9	slide4	A3	M11	49	4.634512	0.9160962
786O	NTC	slide4	A1	M15	38	5.0564885	2.3233852
786O	SARNP kd9	slide4	A3	M43	54	1.656301	5.379998
293T	untreated	slide4	B4	M19	463	-3.00275	1.7926235
293T	untreated	slide4	B4	M41	709	-2.54858	0.17466778
786O	TMEM259 kd5	slide4	B3	M53	128	4.408544	3.2557518
293T	untreated	slide4	B4	M31	365	-1.8830384	0.4186273
293T	untreated	slide4	B4	M33	223	-2.9379268	-0.25892845
786O	TMEM259 kd6	slide4	A4	M42	144	1.509002	1.5351539
293T	untreated	slide4	B4	M39	658	-1.6736118	2.3432329
293T	untreated	slide4	B4	M10	867	-2.4846404	2.728881
786O	SARNP kd9	slide4	A3	M25	55	5.080325	1.935738
786O	DDX39A kd4	slide4	A2	M36	122	-0.9259784	0.62640214
293T	untreated	slide4	B4	M16	236	-1.6015373	3.0678205
786O	NTC	slide4	A1	M52	84	3.644838	-0.04548301
786O	DDX39A kd4	slide4	A2	M51	120	5.49936	2.785658
786O	TMEM259 kd5	slide4	B3	M22	172	3.7392564	0.93380994
786O	TMEM259 kd5	slide4	B3	M53	128	4.619785	2.906495
293T	untreated	slide4	B4	M51	259	-2.4998279	-0.5725307
293T	untreated	slide4	B4	M23	932	-3.844544	2.028165
293T	untreated	slide4	B4	M41	709	-2.2742996	0.3730741
293T	untreated	slide4	B4	M42	593	-2.347821	2.2768729
293T	untreated	slide4	B4	M37	360	-1.7511986	4.291458
786O	TMEM259 kd6	slide4	A4	M37	231	2.685161	1.5346724
786O	SARNP kd9	slide4	A3	M51	71	4.6622787	2.9016066
786O	SARNP kd3	slide4	B2	M22	134	3.9608855	-0.8277603
293T	untreated	slide4	B4	M40	744	-1.9692909	2.576391
786O	TMEM259 kd6	slide4	A4	M52	221	2.8122659	3.6478522
293T	untreated	slide4	B4	M14	600	-1.953077	-0.77716225
786O	DDX39A kd1	slide4	B1	M28	247	4.446524	3.4355192
293T	untreated	slide4	B4	M31	365	-4.2838354	1.3563366
786O	SARNP kd9	slide4	A3	M41	51	2.750185	0.29960182
293T	untreated	slide4	B4	M44	463	-0.8574781	3.5404072
293T	untreated	slide4	B4	M21	788	-4.056108	2.4497378
293T	untreated	slide4	B4	M9	856	-1.1281375	-0.8471408
786O	SARNP kd9	slide4	A3	M38	83	3.7927387	3.4517214
293T	untreated	slide4	B4	M34	398	-0.9836834	2.0082266
786O	TMEM259 kd6	slide4	A4	M28	216	1.6123474	0.65327716
293T	untreated	slide4	B4	M10	867	-3.6296132	-0.007399107
786O	TMEM259 kd6	slide4	A4	M52	221	3.0834796	2.502501
293T	untreated	slide4	B4	M13	726	-3.1102362	-0.4886889
293T	untreated	slide4	B4	M63	303	2.72116	-0.14832436
293T	untreated	slide4	B4	M41	709	-1.5258181	2.4698753
786O	NTC	slide4	A1	M52	84	1.7146794	2.1907375
786O	TMEM259 kd6	slide4	A4	M48	81	3.9630249	2.9706326
293T	untreated	slide4	B4	M5	865	-1.5066403	4.0006876
293T	untreated	slide4	B4	M24	715	0.007712412	0.86441404
293T	untreated	slide4	B4	M19	463	-2.5825908	2.5925548
786O	SARNP kd3	slide4	B2	M20	167	4.247507	3.6697903
293T	untreated	slide4	B4	M60	979	-2.4503524	-0.80541575
293T	untreated	slide4	B4	M60	979	-2.1886337	3.1065462
293T	untreated	slide4	B4	M22	795	-3.1841133	3.0297577
786O	NTC	slide4	A1	M43	180	1.5621285	-0.2534646
293T	untreated	slide4	B4	M17	210	-0.99630934	4.290751
293T	untreated	slide4	B4	M3	650	-0.91099447	0.40919772
293T	untreated	slide4	B4	M22	795	-2.6601596	0.29013872
293T	untreated	slide4	B4	M2	600	-2.4581873	0.6495819
786O	DDX39A kd4	slide4	A2	M28	105	6.225047	0.5881689
293T	untreated	slide4	B4	M27	549	-3.8893774	1.952441
293T	untreated	slide4	B4	M39	658	-4.0583596	2.2343965
293T	untreated	slide4	B4	M54	532	-2.0483935	-0.00419065
293T	untreated	slide4	B4	M14	600	-1.7132157	-0.8756518
786O	TMEM259 kd6	slide4	A4	M59	96	2.6850698	2.9303808
786O	DDX39A kd1	slide4	B1	M21	207	3.3142712	1.1360123
786O	DDX39A kd4	slide4	A2	M1	62	1.3919241	2.5370684
786O	DDX39A kd1	slide4	B1	M30	156	1.7029184	1.8353931
293T	untreated	slide4	B4	M40	744	-2.270036	3.04406
293T	untreated	slide4	B4	M36	414	-1.6220739	2.8604393
786O	DDX39A kd1	slide4	B1	M46	74	2.7595468	2.1477177
293T	untreated	slide4	B4	M38	697	-0.76089966	3.8925476
293T	untreated	slide4	B4	M60	979	-2.8667498	-0.20911841
293T	untreated	slide4	B4	M29	411	-1.4671243	0.12088059
786O	TMEM259 kd6	slide4	A4	M46	182	1.7726773	1.0874355
786O	TMEM259 kd5	slide4	B3	M29	214	-1.9795882	1.469657
293T	untreated	slide4	B4	M5	865	-4.1628366	2.3640084
293T	untreated	slide4	B4	M63	303	-2.216972	0.7153422
786O	TMEM259 kd5	slide4	B3	M5	56	14.260434	-0.44730583
786O	TMEM259 kd6	slide4	A4	M18	98	1.855735	2.5137188
293T	untreated	slide4	B4	M19	463	-2.4701936	0.5132969
293T	untreated	slide4	B4	M22	795	-3.0240364	0.68229675
293T	untreated	slide4	B4	M25	842	-1.463718	3.924183
293T	untreated	slide4	B4	M63	303	-1.2899686	-0.054833867
293T	untreated	slide4	B4	M43	517	-3.3250322	1.388156
293T	untreated	slide4	B4	M13	726	-1.5187017	-0.065702334
786O	SARNP kd3	slide4	B2	M37	198	1.88755	-0.3711035
786O	DDX39A kd1	slide4	B1	M21	207	1.5879661	5.0183997
786O	DDX39A kd4	slide4	A2	M20	174	3.9938805	3.8533757
293T	untreated	slide4	B4	M6	840	-1.3652322	3.9972055
786O	NTC	slide4	A1	M21	94	6.5050263	1.1100714
293T	untreated	slide4	B4	M18	495	-3.3243375	0.2792461
786O	DDX39A kd4	slide4	A2	M51	120	1.4746217	1.9253563
786O	TMEM259 kd6	slide4	A4	M32	67	4.2614923	0.33804765
786O	TMEM259 kd6	slide4	A4	M28	216	3.160868	2.9044092
293T	untreated	slide4	B4	M15	435	-2.9783618	-0.11465555
293T	untreated	slide4	B4	M13	726	-2.091113	-0.19313684
293T	untreated	slide4	B4	M21	788	-2.8198245	-0.05161446
293T	untreated	slide4	B4	M14	600	-2.4478939	0.48484224
786O	SARNP kd9	slide4	A3	M50	53	5.6253023	2.212281
293T	untreated	slide4	B4	M61	769	-2.9483802	0.41140074
786O	SARNP kd3	slide4	B2	M29	192	1.6920534	1.459167
293T	untreated	slide4	B4	M2	600	2.4553564	3.580834
786O	TMEM259 kd6	slide4	A4	M19	168	2.0880914	0.8526658
293T	untreated	slide4	B4	M12	858	-1.7096711	3.5101416
786O	NTC	slide4	A1	M43	180	5.314772	2.9046144
786O	TMEM259 kd5	slide4	B3	M35	185	2.9509382	-0.27302322
293T	untreated	slide4	B4	M56	751	-1.3340293	-0.8272292
786O	DDX39A kd4	slide4	A2	M20	174	3.855945	1.1004711
786O	DDX39A kd1	slide4	B1	M37	145	3.227568	-0.7965185
293T	untreated	slide4	B4	M9	856	-1.2808928	-0.47747636
293T	untreated	slide4	B4	M44	463	-2.3138173	0.6774602
293T	untreated	slide4	B4	M1	488	-3.8560445	3.0705056
293T	untreated	slide4	B4	M10	867	-2.4901035	2.8520722
293T	untreated	slide4	B4	M36	414	-1.6524726	-0.120253235
786O	TMEM259 kd6	slide4	A4	M30	204	2.1132138	0.9428734
786O	TMEM259 kd5	slide4	B3	M28	235	3.105563	-0.641513
786O	SARNP kd3	slide4	B2	M35	145	4.363769	2.4405832
293T	untreated	slide4	B4	M6	840	0.12787265	1.6927303
293T	untreated	slide4	B4	M9	856	-3.6928005	1.7284697
293T	untreated	slide4	B4	M62	553	-2.2559037	2.4607408
293T	untreated	slide4	B4	M11	1034	-3.0040777	3.23991
293T	untreated	slide4	B4	M12	858	0.025878172	6.8109727
786O	SARNP kd3	slide4	B2	M57	74	4.972436	2.854291
293T	untreated	slide4	B4	M55	790	-1.3576963	7.951253
293T	untreated	slide4	B4	M23	932	-2.5394232	3.1261413
786O	TMEM259 kd5	slide4	B3	M60	64	0.8413659	-0.49595314
786O	DDX39A kd4	slide4	A2	M29	161	3.3345408	-0.12954195
293T	untreated	slide4	B4	M13	726	-2.2096717	1.9872717
293T	untreated	slide4	B4	M4	684	-1.7839899	3.6705494
786O	TMEM259 kd6	slide4	A4	M62	138	4.032613	3.10934
786O	TMEM259 kd5	slide4	B3	M60	64	4.8191395	2.4817655
293T	untreated	slide4	B4	M23	932	-1.5315477	-1.1881223
293T	untreated	slide4	B4	M17	210	-4.488508	1.46093
786O	TMEM259 kd6	slide4	A4	M42	144	4.1142287	-0.10600983
293T	untreated	slide4	B4	M18	495	-2.0562928	0.5425967
293T	untreated	slide4	B4	M22	795	-3.1185992	0.5377793
786O	NTC	slide4	A1	M32	71	-1.2099138	2.906941
293T	untreated	slide4	B4	M42	593	-1.3013831	-0.7985262
786O	TMEM259 kd5	slide4	B3	M53	128	4.5511155	1.5813805
786O	TMEM259 kd5	slide4	B3	M39	199	2.393378	1.6272026
293T	untreated	slide4	B4	M28	458	-2.5020897	1.1744627
786O	TMEM259 kd5	slide4	B3	M13	136	2.6874056	-0.9897215
786O	TMEM259 kd5	slide4	B3	M44	148	2.3231666	1.2793152
786O	SARNP kd9	slide4	A3	M27	74	5.4295526	1.8205893
786O	TMEM259 kd6	slide4	A4	M30	204	4.3281026	-0.4795487
293T	untreated	slide4	B4	M42	593	-2.7566378	0.95615214
293T	untreated	slide4	B4	M42	593	-3.3737595	3.4821064
293T	untreated	slide4	B4	M8	99	-3.806978	1.9095572
293T	untreated	slide4	B4	M24	715	-0.9632595	-0.9450064
293T	untreated	slide4	B4	M38	697	-1.7782716	2.6377718
293T	untreated	slide4	B4	M32	153	-1.4131472	2.0174782
293T	untreated	slide4	B4	M22	795	-1.9023312	2.6674833
293T	untreated	slide4	B4	M5	865	-4.2562423	1.1923387
293T	untreated	slide4	B4	M9	856	-1.577694	-0.3635286
293T	untreated	slide4	B4	M3	650	-2.2663026	-0.923815
786O	TMEM259 kd5	slide4	B3	M34	138	5.4758315	0.38906994
293T	untreated	slide4	B4	M14	600	-3.5705507	0.548799
293T	untreated	slide4	B4	M11	1034	-2.5891218	2.7718918
786O	DDX39A kd4	slide4	A2	M12	93	6.0079837	1.6186819
786O	SARNP kd9	slide4	A3	M20	87	4.4474254	2.2555342
293T	untreated	slide4	B4	M61	769	-3.7192175	1.3882356
786O	TMEM259 kd5	slide4	B3	M26	208	6.4456162	1.271068
786O	TMEM259 kd6	slide4	A4	M32	67	6.336911	1.1457492
293T	untreated	slide4	B4	M4	684	-2.4693396	3.3983834
786O	TMEM259 kd6	slide4	A4	M35	190	5.0968127	3.0733817
786O	TMEM259 kd6	slide4	A4	M28	216	2.9694664	0.268229
293T	untreated	slide4	B4	M13	726	-3.3022354	2.4251797
293T	untreated	slide4	B4	M46	317	-1.5912005	0.6310183
293T	untreated	slide4	B4	M21	788	-0.32617143	0.112325266
293T	untreated	slide4	B4	M43	517	-3.9622471	0.5299067
293T	untreated	slide4	B4	M26	678	-3.1986992	0.25213256
293T	untreated	slide4	B4	M23	932	-1.6677158	4.047861
293T	untreated	slide4	B4	M43	517	-1.0617946	-0.70353264
786O	SARNP kd9	slide4	A3	M17	57	3.4122844	1.7962149
786O	DDX39A kd4	slide4	A2	M28	105	2.8653643	2.5704367
786O	SARNP kd9	slide4	A3	M27	74	3.528255	1.4882389
293T	untreated	slide4	B4	M20	599	-3.1038876	1.9948634
786O	TMEM259 kd6	slide4	A4	M43	190	3.7033608	-1.0060098
786O	NTC	slide4	A1	M35	37	2.483088	0.59517914
293T	untreated	slide4	B4	M44	463	-0.20529287	1.9087592
293T	untreated	slide4	B4	M31	365	-1.3740487	0.73446953
786O	TMEM259 kd5	slide4	B3	M44	148	4.4059577	2.4203784
786O	DDX39A kd4	slide4	A2	M33	51	3.2197807	1.4281108
786O	DDX39A kd4	slide4	A2	M35	112	2.2360225	2.307075
786O	TMEM259 kd5	slide4	B3	M61	41	2.4244692	1.6436386
293T	untreated	slide4	B4	M14	600	-2.7418401	3.687077
786O	NTC	slide4	A1	M36	103	2.7188408	3.3625982
293T	untreated	slide4	B4	M4	684	-3.5496671	0.10344489
786O	DDX39A kd4	slide4	A2	M21	129	3.5188577	3.649126
786O	SARNP kd3	slide4	B2	M29	192	-0.58569247	0.25488585
786O	SARNP kd3	slide4	B2	M42	117	1.4850328	-0.19095975
293T	untreated	slide4	B4	M12	858	-1.6394585	4.388837
786O	TMEM259 kd6	slide4	A4	M35	190	3.3982189	0.4011243
293T	untreated	slide4	B4	M12	858	-1.7101511	2.7593222
293T	untreated	slide4	B4	M23	932	-2.9923449	2.0637195
786O	TMEM259 kd5	slide4	B3	M20	218	3.4898546	3.7983043
786O	SARNP kd3	slide4	B2	M17	61	4.684905	0.42940286
293T	untreated	slide4	B4	M37	360	0.074891455	2.11429
293T	untreated	slide4	B4	M42	593	-1.7168431	2.6020863
293T	untreated	slide4	B4	M45	335	-4.005474	1.8960274
786O	TMEM259 kd5	slide4	B3	M37	169	1.574478	2.7605295
293T	untreated	slide4	B4	M46	317	-2.5067801	1.1556772
786O	TMEM259 kd5	slide4	B3	M21	247	2.5784483	-0.79413116
786O	SARNP kd9	slide4	A3	M37	81	4.1482778	-0.41011125
293T	untreated	slide4	B4	M40	744	-0.31991133	0.63424504
786O	TMEM259 kd6	slide4	A4	M29	247	2.5951183	3.183091
786O	TMEM259 kd6	slide4	A4	M29	247	0.48647618	7.7425036
293T	untreated	slide4	B4	M5	865	-2.9774792	0.3396151
293T	untreated	slide4	B4	M38	697	-2.2919788	-0.19269906
293T	untreated	slide4	B4	M59	345	-1.9927772	0.60395443
293T	untreated	slide4	B4	M61	769	-0.8322513	7.672851
786O	DDX39A kd4	slide4	A2	M18	169	4.9829507	2.849228
293T	untreated	slide4	B4	M17	210	-3.5560687	1.4642972
293T	untreated	slide4	B4	M4	684	-0.9000326	3.6712694
786O	DDX39A kd1	slide4	B1	M20	213	3.3333807	1.6881909
786O	DDX39A kd1	slide4	B1	M34	86	3.4104517	1.380846
786O	SARNP kd3	slide4	B2	M43	160	3.632201	3.3098197
293T	untreated	slide4	B4	M39	658	-1.4261969	2.4293532
293T	untreated	slide4	B4	M4	684	-2.4882462	3.2926521
786O	SARNP kd3	slide4	B2	M29	192	4.337801	3.4357047
786O	SARNP kd9	slide4	A3	M3	46	14.2629595	-0.44968587
786O	TMEM259 kd6	slide4	A4	M43	190	1.9761786	1.7326229
786O	SARNP kd3	slide4	B2	M37	198	0.2889254	7.894318
786O	TMEM259 kd6	slide4	A4	M30	204	3.7494206	-0.118051805
293T	untreated	slide4	B4	M43	517	-2.131675	-0.1258627
293T	untreated	slide4	B4	M31	365	-1.0129703	0.46517527
293T	untreated	slide4	B4	M24	715	-2.296986	0.13355114
293T	untreated	slide4	B4	M38	697	-1.0906848	-0.68175733
786O	DDX39A kd1	slide4	B1	M36	163	5.066571	0.06481898
293T	untreated	slide4	B4	M60	979	-0.056954313	2.2614002
293T	untreated	slide4	B4	M4	684	-2.6482384	2.6685576
293T	untreated	slide4	B4	M54	532	-1.3603342	-0.73199797
293T	untreated	slide4	B4	M53	474	-2.446982	3.9764214
293T	untreated	slide4	B4	M2	600	-1.2202592	8.0716915
786O	TMEM259 kd6	slide4	A4	M42	144	1.4897194	0.26248154
786O	DDX39A kd4	slide4	A2	M52	119	3.3002799	3.764791
786O	SARNP kd9	slide4	A3	M38	83	1.7949381	0.25296584
293T	untreated	slide4	B4	M10	867	-2.6365545	0.9185899
293T	untreated	slide4	B4	M54	532	-0.83359647	-0.2414834
786O	SARNP kd9	slide4	A3	M52	53	6.395632	1.1810077
293T	untreated	slide4	B4	M13	726	-3.0062914	2.2172568
293T	untreated	slide4	B4	M9	856	-1.298616	2.967156
786O	NTC	slide4	A1	M37	95	1.953723	-0.67908305
786O	SARNP kd3	slide4	B2	M36	151	1.8687713	1.5606927
293T	untreated	slide4	B4	M36	414	-1.4638647	-0.6516644
293T	untreated	slide4	B4	M28	458	-0.59683967	0.23371887
786O	DDX39A kd4	slide4	A2	M9	49	4.3015747	0.690107
786O	SARNP kd9	slide4	A3	M34	90	3.399003	2.5525088
786O	NTC	slide4	A1	M36	103	2.3316638	0.028196454
786O	TMEM259 kd5	slide4	B3	M54	123	1.6980584	1.6672198
293T	untreated	slide4	B4	M16	236	-3.1142297	1.3777698
293T	untreated	slide4	B4	M11	1034	-2.570265	3.4770253
786O	TMEM259 kd6	slide4	A4	M59	96	1.9275452	0.56147045
293T	untreated	slide4	B4	M19	463	-2.3719435	0.37543598
293T	untreated	slide4	B4	M25	842	-0.96276075	7.6084304
293T	untreated	slide4	B4	M61	769	-1.5597407	6.9766755
786O	SARNP kd3	slide4	B2	M38	155	2.1181827	1.1000155
786O	DDX39A kd4	slide4	A2	M51	120	3.1892858	2.1878016
293T	untreated	slide4	B4	M20	599	-2.009357	3.3996797
293T	untreated	slide4	B4	M15	435	-1.3247651	3.485997
786O	DDX39A kd1	slide4	B1	M36	163	5.2085533	-0.089044005
293T	untreated	slide4	B4	M21	788	-4.273412	1.4721639
293T	untreated	slide4	B4	M14	600	-2.9403577	1.99609
786O	NTC	slide4	A1	M7	89	4.9450483	-0.41940135
786O	SARNP kd3	slide4	B2	M44	132	4.3749385	-0.40473348
786O	DDX39A kd1	slide4	B1	M32	48	2.7295864	0.13445954
786O	DDX39A kd4	slide4	A2	M53	88	2.4243329	3.4167085
293T	untreated	slide4	B4	M11	1034	-1.3731834	7.916857
786O	TMEM259 kd6	slide4	A4	M44	244	2.5000966	2.3815053
786O	SARNP kd9	slide4	A3	M45	72	3.698052	2.1958733
293T	untreated	slide4	B4	M1	488	-2.8258975	0.87322915
293T	untreated	slide4	B4	M61	769	-2.3047795	0.5040099
293T	untreated	slide4	B4	M42	593	-1.7687385	3.8981967
293T	untreated	slide4	B4	M22	795	-1.2983872	-0.94894016
293T	untreated	slide4	B4	M15	435	-3.5310068	2.202323
293T	untreated	slide4	B4	M60	979	-0.17236745	2.8607311
786O	DDX39A kd1	slide4	B1	M47	32	5.989673	1.0975523
786O	TMEM259 kd5	slide4	B3	M24	101	6.4528413	1.0354584
786O	NTC	slide4	A1	M58	32	2.3635244	0.37379766
293T	untreated	slide4	B4	M33	223	-0.28680882	0.3157137
786O	TMEM259 kd5	slide4	B3	M43	142	4.221849	0.7915629
786O	TMEM259 kd5	slide4	B3	M49	7	5.387409	2.6846223
293T	untreated	slide4	B4	M18	495	0.10932669	1.1072271
786O	TMEM259 kd5	slide4	B3	M38	197	1.824036	1.742703
786O	NTC	slide4	A1	M43	180	4.883458	2.9705503
786O	SARNP kd3	slide4	B2	M60	37	4.348712	3.438974
786O	SARNP kd9	slide4	A3	M63	29	3.4686198	1.1414924
293T	untreated	slide4	B4	M41	709	-2.5453508	0.6812026
786O	SARNP kd3	slide4	B2	M29	192	-0.7896681	7.81898
293T	untreated	slide4	B4	M29	411	-3.0426555	2.7271335
786O	TMEM259 kd6	slide4	A4	M28	216	1.5942979	5.2121525
786O	SARNP kd3	slide4	B2	M30	160	-0.23595001	-0.50730187
293T	untreated	slide4	B4	M61	769	-1.3892907	0.71602887
293T	untreated	slide4	B4	M20	599	-1.7622646	0.30749738
293T	untreated	slide4	B4	M34	398	-1.8363045	3.7622063
293T	untreated	slide4	B4	M38	697	-2.0318947	2.2556057
293T	untreated	slide4	B4	M42	593	-4.2173023	1.2711617
786O	DDX39A kd4	slide4	A2	M1	62	3.9489942	-0.8608795
293T	untreated	slide4	B4	M19	463	-1.330516	2.6657917
293T	untreated	slide4	B4	M54	532	-2.6364534	1.4199164
293T	untreated	slide4	B4	M9	856	-4.181091	0.84114766
786O	SARNP kd9	slide4	A3	M44	86	4.8334913	0.24671966
293T	untreated	slide4	B4	M4	684	-2.9811316	2.1563156
293T	untreated	slide4	B4	M9	856	-1.2760539	8.001946
786O	TMEM259 kd6	slide4	A4	M52	221	4.026647	-0.72536707
786O	TMEM259 kd6	slide4	A4	M43	190	3.26815	1.7479109
786O	TMEM259 kd5	slide4	B3	M38	197	3.5938299	0.3832487
293T	untreated	slide4	B4	M23	932	-2.927219	-0.4870166
293T	untreated	slide4	B4	M39	658	-2.8678317	0.11447362
293T	untreated	slide4	B4	M8	99	-1.601169	1.0686481
293T	untreated	slide4	B4	M40	744	-3.0376492	0.32310972
786O	TMEM259 kd5	slide4	B3	M42	164	2.0182428	0.46770597
