Metadata_CellLine	Metadata_Condition	Metadata_Plate	Metadata_Well	Metadata_Site	Metadata_Nuclei_Site_Count	UMAP0	UMAP1
786O	FIBP kd6	slide3	B3	M27	243	-0.37732738	0.088201106
293T	untreated	slide3	B4	M50	716	-0.4620004	9.790616
293T	untreated	slide3	B4	M41	385	-0.25502878	5.417495
293T	untreated	slide3	B4	M53	939	0.49822015	4.6491065
786O	FIBP kd7	slide3	A4	M29	96	0.51108015	0.38963285
293T	untreated	slide3	B4	M43	495	-3.0045347	4.0117283
293T	untreated	slide3	B4	M14	717	-1.9132482	4.999239
786O	FIBP kd6	slide3	B3	M12	269	1.6874318	0.509974
786O	FIBP kd7	slide3	A4	M42	55	3.0568042	-1.4777524
293T	untreated	slide3	B4	M3	692	-2.2616813	4.934676
786O	FIBP kd7	slide3	A4	M58	29	3.752514	6.1059175
293T	untreated	slide3	B4	M59	145	-0.48997492	5.8966675
293T	untreated	slide3	B4	M29	382	-0.06948446	2.868542
293T	untreated	slide3	B4	M14	717	-0.5028602	5.0600986
786O	FIBP kd7	slide3	A4	M38	81	-0.77501035	-1.2909123
293T	untreated	slide3	B4	M4	664	-2.308919	3.0927844
786O	FIBP kd7	slide3	A4	M22	144	4.3404994	4.8897915
293T	untreated	slide3	B4	M52	812	0.31796384	4.709228
786O	FIBP kd6	slide3	B3	M19	229	1.2523023	1.0671291
786O	SART1 kd4	slide3	B2	M58	109	0.3380278	-2.3575673
786O	FIBP kd7	slide3	A4	M53	64	8.332536	5.9094815
293T	untreated	slide3	B4	M45	544	-0.37477186	4.828069
786O	FIBP kd6	slide3	B3	M21	233	1.5693245	-1.1770062
293T	untreated	slide3	B4	M31	429	-2.3609507	1.8093642
293T	untreated	slide3	B4	M26	455	-1.5810742	4.849974
786O	SART1 kd6	slide3	A3	M20	177	0.7777908	-1.4039291
293T	untreated	slide3	B4	M43	495	4.474009	5.423359
786O	NTC	slide3	A1	M44	101	-1.2460872	-0.044785593
293T	untreated	slide3	B4	M38	277	0.908357	3.6191816
786O	SART1 kd6	slide3	A3	M37	152	0.43974596	1.37089
786O	SART1 kd4	slide3	B2	M23	72	2.1612816	-2.6762376
786O	ALY kd5	slide3	B1	M61	43	-0.040726002	-2.3530228
293T	untreated	slide3	B4	M56	553	-1.8988341	5.336868
293T	untreated	slide3	B4	M46	422	-1.8651197	5.5895963
293T	untreated	slide3	B4	M15	569	-2.0132496	5.558853
293T	untreated	slide3	B4	M10	595	-0.18271384	2.579865
293T	untreated	slide3	B4	M55	685	3.9399781	6.308304
293T	untreated	slide3	B4	M35	482	-0.42188174	5.722309
293T	untreated	slide3	B4	M2	590	-0.5831241	5.2954006
786O	FIBP kd6	slide3	B3	M26	116	-1.0458381	-0.53280354
293T	untreated	slide3	B4	M25	532	-2.8142593	3.533796
293T	untreated	slide3	B4	M51	742	-0.5678179	9.592643
786O	FIBP kd7	slide3	A4	M12	123	-0.5074401	0.9590594
786O	ALY kd8	slide3	A2	M8	47	0.88725513	0.26086968
786O	FIBP kd7	slide3	A4	M8	36	-0.15811199	0.50274897
786O	FIBP kd6	slide3	B3	M20	205	-0.9050052	-0.86475456
786O	NTC	slide3	A1	M38	238	0.5564543	0.65522945
293T	untreated	slide3	B4	M22	538	-2.0499291	2.7267354
293T	untreated	slide3	B4	M56	553	-2.4937944	6.3543453
293T	untreated	slide3	B4	M14	717	-2.017366	3.354883
293T	untreated	slide3	B4	M21	572	-0.5273068	2.985261
786O	SART1 kd6	slide3	A3	M37	152	-0.47492683	0.8736809
293T	untreated	slide3	B4	M53	939	0.025826635	6.1738186
293T	untreated	slide3	B4	M54	790	0.50659937	6.1372237
786O	SART1 kd6	slide3	A3	M4	103	-0.8745742	-1.2023243
293T	untreated	slide3	B4	M24	639	-1.4398091	6.3603706
293T	untreated	slide3	B4	M16	245	-1.5102276	4.5822573
293T	untreated	slide3	B4	M41	385	-1.8574889	2.522443
786O	ALY kd8	slide3	A2	M48	82	-0.39064845	-2.6004686
786O	SART1 kd4	slide3	B2	M35	100	1.1782327	0.4772653
786O	FIBP kd6	slide3	B3	M43	129	-1.1847411	-1.9415584
293T	untreated	slide3	B4	M46	422	-0.7829326	4.2332644
786O	SART1 kd4	slide3	B2	M35	100	0.13545111	1.1493057
293T	untreated	slide3	B4	M23	379	-1.3533365	4.401821
293T	untreated	slide3	B4	M30	492	4.2034025	5.80022
786O	SART1 kd6	slide3	A3	M7	90	-0.9040725	-1.8296413
293T	untreated	slide3	B4	M50	716	-1.0117979	9.936189
786O	NTC	slide3	A1	M18	72	-0.4740467	-2.6331751
786O	SART1 kd4	slide3	B2	M25	61	2.0494046	1.7625428
786O	FIBP kd7	slide3	A4	M34	107	-1.052354	0.90110976
786O	FIBP kd6	slide3	B3	M13	223	-1.3794937	0.047649316
293T	untreated	slide3	B4	M10	595	-2.9472735	3.366471
293T	untreated	slide3	B4	M54	790	-2.0920198	3.886826
786O	SART1 kd6	slide3	A3	M28	146	0.6288369	0.77553236
786O	NTC	slide3	A1	M17	57	2.3897665	-0.70183074
786O	SART1 kd4	slide3	B2	M10	42	1.2390943	-0.262365
293T	untreated	slide3	B4	M47	537	-2.4662266	5.211824
786O	ALY kd8	slide3	A2	M52	151	1.1078899	1.1196992
786O	ALY kd8	slide3	A2	M4	47	-0.18572535	-2.489397
293T	untreated	slide3	B4	M42	421	4.1496854	6.453192
293T	untreated	slide3	B4	M24	639	0.0070307306	5.345971
786O	SART1 kd6	slide3	A3	M19	126	-1.4296583	-0.5749629
293T	untreated	slide3	B4	M29	382	0.60667866	3.6415913
293T	untreated	slide3	B4	M3	692	-3.055145	3.5201766
786O	ALY kd8	slide3	A2	M11	147	-0.052093115	-0.5299436
293T	untreated	slide3	B4	M37	389	0.7038048	4.969725
293T	untreated	slide3	B4	M54	790	4.113869	5.935963
293T	untreated	slide3	B4	M9	570	-2.2900157	6.2240148
786O	SART1 kd6	slide3	A3	M16	77	1.7081094	-3.0344698
786O	SART1 kd6	slide3	A3	M38	178	-0.36153397	-2.144994
293T	untreated	slide3	B4	M24	639	0.9682943	4.0907044
786O	ALY kd5	slide3	B1	M59	84	2.0333505	-0.7523671
786O	FIBP kd7	slide3	A4	M2	130	2.9138808	-1.0421897
293T	untreated	slide3	B4	M33	409	-0.15465465	4.862548
786O	FIBP kd6	slide3	B3	M29	193	-0.45026362	0.18757892
293T	untreated	slide3	B4	M54	790	-2.5008595	1.9498756
293T	untreated	slide3	B4	M41	385	0.18410122	4.877616
293T	untreated	slide3	B4	M13	733	-2.3338249	3.6419735
786O	ALY kd5	slide3	B1	M39	114	0.71450305	0.49504846
293T	untreated	slide3	B4	M19	519	4.358805	5.635228
786O	ALY kd8	slide3	A2	M48	82	2.3601089	-0.4037095
786O	FIBP kd7	slide3	A4	M40	46	1.735993	0.86043394
293T	untreated	slide3	B4	M18	529	4.485265	5.657264
293T	untreated	slide3	B4	M36	345	-1.0116785	4.53647
293T	untreated	slide3	B4	M4	664	-0.9498147	3.9465454
293T	untreated	slide3	B4	M17	310	-2.9914894	2.26729
293T	untreated	slide3	B4	M53	939	-1.0090214	4.667802
786O	FIBP kd6	slide3	B3	M30	234	-0.5385815	-2.540771
786O	SART1 kd4	slide3	B2	M8	39	0.8083562	0.07319672
293T	untreated	slide3	B4	M42	421	-1.5614021	2.165959
293T	untreated	slide3	B4	M7	513	-2.0550978	5.0335097
293T	untreated	slide3	B4	M25	532	-0.16136296	3.5558345
786O	FIBP kd6	slide3	B3	M28	212	1.4984821	1.7975535
293T	untreated	slide3	B4	M32	322	-3.22347	3.0552826
786O	FIBP kd6	slide3	B3	M5	96	2.7495446	0.03237657
786O	FIBP kd7	slide3	A4	M25	50	0.6727376	1.3589675
293T	untreated	slide3	B4	M17	310	-0.4853208	4.9744844
786O	FIBP kd6	slide3	B3	M30	234	2.5041192	-1.1374966
293T	untreated	slide3	B4	M50	716	-0.62393767	9.978477
293T	untreated	slide3	B4	M6	518	0.66815037	3.6420743
293T	untreated	slide3	B4	M53	939	-0.9066763	5.9281864
293T	untreated	slide3	B4	M38	277	-2.5349429	6.3883195
786O	ALY kd8	slide3	A2	M28	146	-0.7707285	-1.0655509
786O	SART1 kd6	slide3	A3	M13	89	0.17226098	-1.2984636
786O	SART1 kd4	slide3	B2	M20	91	1.082231	1.2675911
293T	untreated	slide3	B4	M9	570	-2.0763617	3.4889867
293T	untreated	slide3	B4	M30	492	-2.6502044	3.3162618
293T	untreated	slide3	B4	M22	538	-3.3277264	4.7218947
293T	untreated	slide3	B4	M26	455	-2.570637	3.4199433
293T	untreated	slide3	B4	M35	482	-2.671449	3.6845796
293T	untreated	slide3	B4	M54	790	-1.3947465	2.8082688
786O	FIBP kd6	slide3	B3	M58	73	-1.0702139	-1.2035493
786O	SART1 kd4	slide3	B2	M53	64	1.3353451	-2.6920707
786O	SART1 kd6	slide3	A3	M29	138	2.4673576	-0.21976312
293T	untreated	slide3	B4	M10	595	-2.099386	3.7682827
786O	FIBP kd7	slide3	A4	M20	152	-0.54346424	-0.8061114
293T	untreated	slide3	B4	M32	322	-2.3337524	3.6203682
293T	untreated	slide3	B4	M15	569	-1.3379035	5.711349
293T	untreated	slide3	B4	M28	334	-1.7553514	5.5954604
786O	ALY kd8	slide3	A2	M16	31	0.6693404	0.31438857
293T	untreated	slide3	B4	M49	477	-0.030200515	5.9491725
293T	untreated	slide3	B4	M15	569	-0.2795554	4.926767
786O	FIBP kd7	slide3	A4	M23	85	0.090667434	-0.27622432
786O	ALY kd8	slide3	A2	M37	163	0.071822956	-3.5138302
293T	untreated	slide3	B4	M35	482	1.3955854	5.114902
786O	SART1 kd4	slide3	B2	M18	93	-0.63100475	-2.410693
786O	FIBP kd7	slide3	A4	M22	144	-0.6623887	-1.5642854
786O	ALY kd5	slide3	B1	M27	204	2.0943875	1.5835731
786O	NTC	slide3	A1	M14	40	-2.1014268	1.811442
786O	FIBP kd7	slide3	A4	M35	85	0.33524212	-0.41677785
293T	untreated	slide3	B4	M52	812	-2.0202978	5.110804
786O	SART1 kd6	slide3	A3	M15	66	0.70607364	-0.19386475
786O	FIBP kd7	slide3	A4	M35	85	2.221953	0.66002095
293T	untreated	slide3	B4	M52	812	-2.1694188	5.7547383
786O	ALY kd8	slide3	A2	M29	156	-0.70847964	-2.4948862
293T	untreated	slide3	B4	M3	692	1.4227085	4.969633
293T	untreated	slide3	B4	M46	422	3.1980107	-1.4202759
293T	untreated	slide3	B4	M11	495	0.62138474	5.41846
786O	SART1 kd4	slide3	B2	M16	65	1.9765612	-0.38932532
293T	untreated	slide3	B4	M36	345	0.56589144	4.069884
293T	untreated	slide3	B4	M40	423	-2.472611	6.198802
786O	SART1 kd6	slide3	A3	M19	126	2.174369	1.4495211
786O	ALY kd5	slide3	B1	M43	118	-0.69165325	-1.3734268
293T	untreated	slide3	B4	M47	537	-0.053822007	4.841619
786O	ALY kd8	slide3	A2	M61	81	0.39241618	-2.907852
293T	untreated	slide3	B4	M24	639	-1.6680182	3.973425
293T	untreated	slide3	B4	M6	518	1.1509942	3.9919755
293T	untreated	slide3	B4	M11	495	-2.7872953	5.7416196
786O	FIBP kd7	slide3	A4	M29	96	0.8985353	1.2355194
293T	untreated	slide3	B4	M26	455	-2.6345289	4.012065
293T	untreated	slide3	B4	M5	569	0.42777982	5.334252
293T	untreated	slide3	B4	M46	422	-2.8363967	4.393401
293T	untreated	slide3	B4	M13	733	0.6539547	5.167381
293T	untreated	slide3	B4	M3	692	-2.6441681	5.4348044
786O	FIBP kd7	slide3	A4	M32	39	2.597145	0.16417134
293T	untreated	slide3	B4	M41	385	-0.4286758	5.7950735
786O	FIBP kd7	slide3	A4	M12	123	0.96308917	-0.6778665
293T	untreated	slide3	B4	M19	519	0.87814	5.74261
293T	untreated	slide3	B4	M50	716	-0.836681	9.607101
786O	ALY kd8	slide3	A2	M47	167	1.9569404	0.4837586
786O	FIBP kd6	slide3	B3	M39	170	-0.34147593	0.979367
786O	FIBP kd7	slide3	A4	M51	68	2.5173879	-0.6206137
786O	FIBP kd6	slide3	B3	M38	187	1.7579166	-1.0194389
786O	NTC	slide3	A1	M36	128	-1.2965759	-0.723486
786O	ALY kd8	slide3	A2	M5	99	-0.09222404	-2.0125322
293T	untreated	slide3	B4	M10	595	-2.090776	3.4861016
293T	untreated	slide3	B4	M46	422	-1.3770995	4.587927
293T	untreated	slide3	B4	M16	245	-2.1914535	5.845764
293T	untreated	slide3	B4	M1	97	1.4566673	7.440499
786O	FIBP kd7	slide3	A4	M31	110	1.1262157	0.7353786
786O	NTC	slide3	A1	M15	61	1.9466747	-1.4962664
293T	untreated	slide3	B4	M25	532	-1.94082	5.719042
293T	untreated	slide3	B4	M39	332	4.427474	5.726066
786O	SART1 kd6	slide3	A3	M20	177	3.1879897	-0.9687889
786O	SART1 kd4	slide3	B2	M19	104	-0.18733513	-3.0054722
786O	SART1 kd6	slide3	A3	M27	152	-0.21517205	0.099928334
786O	ALY kd8	slide3	A2	M19	201	0.30644488	0.3776579
293T	untreated	slide3	B4	M15	569	-1.8489537	3.2893512
293T	untreated	slide3	B4	M26	455	0.20728706	4.4937506
786O	SART1 kd4	slide3	B2	M38	111	1.2373582	-3.06801
786O	ALY kd8	slide3	A2	M31	174	4.589461	5.01112
786O	FIBP kd6	slide3	B3	M21	233	2.6939998	-2.1126301
786O	ALY kd8	slide3	A2	M4	47	0.2892384	0.75710493
786O	ALY kd5	slide3	B1	M44	60	0.57505816	-0.28941962
293T	untreated	slide3	B4	M3	692	0.44101015	4.4488797
293T	untreated	slide3	B4	M31	429	-0.32772782	5.74257
786O	SART1 kd6	slide3	A3	M23	58	0.7469221	-0.15358001
786O	FIBP kd6	slide3	B3	M5	96	0.6723631	0.44335175
786O	SART1 kd6	slide3	A3	M30	152	2.5426998	-0.09746961
786O	NTC	slide3	A1	M37	181	2.3824782	-1.3433235
786O	SART1 kd6	slide3	A3	M39	33	1.0612355	1.1832838
293T	untreated	slide3	B4	M54	790	-2.813371	5.6456666
293T	untreated	slide3	B4	M40	423	-1.8412601	3.6533263
786O	FIBP kd6	slide3	B3	M21	233	1.0303546	2.542812
786O	SART1 kd4	slide3	B2	M27	97	1.826932	-1.3945389
293T	untreated	slide3	B4	M20	480	-0.9521875	6.510999
786O	ALY kd8	slide3	A2	M52	151	2.5362074	0.47508153
293T	untreated	slide3	B4	M7	513	0.4733111	3.3769963
293T	untreated	slide3	B4	M37	389	-1.2571794	4.1297073
786O	ALY kd8	slide3	A2	M52	151	2.3823683	-2.3484077
786O	SART1 kd4	slide3	B2	M35	100	0.50099224	0.971771
293T	untreated	slide3	B4	M45	544	-2.4221437	3.9221966
293T	untreated	slide3	B4	M48	380	-2.683736	5.6126466
786O	ALY kd5	slide3	B1	M17	42	-0.76531976	-2.0079198
293T	untreated	slide3	B4	M50	716	-0.951957	9.697208
786O	SART1 kd6	slide3	A3	M19	126	-0.40035403	-0.21295343
786O	FIBP kd6	slide3	B3	M27	243	2.8835816	-0.51742387
293T	untreated	slide3	B4	M1	97	-1.7757668	3.9682896
786O	FIBP kd6	slide3	B3	M13	223	3.07367	-0.121208526
786O	FIBP kd6	slide3	B3	M34	63	0.1458901	0.28055248
293T	untreated	slide3	B4	M8	641	-1.8807781	5.3604093
293T	untreated	slide3	B4	M49	477	2.7935503	3.900992
786O	SART1 kd6	slide3	A3	M12	98	-0.102553785	-0.2636675
786O	SART1 kd4	slide3	B2	M20	91	-0.116273254	-2.075717
293T	untreated	slide3	B4	M24	639	0.65142107	3.097845
293T	untreated	slide3	B4	M19	519	-1.5745599	6.0121884
786O	FIBP kd6	slide3	B3	M31	82	-0.6336345	-0.19122678
293T	untreated	slide3	B4	M14	717	1.570576	4.739341
786O	FIBP kd7	slide3	A4	M20	152	-0.65546805	-0.848427
293T	untreated	slide3	B4	M22	538	-2.94378	3.9445353
786O	ALY kd5	slide3	B1	M56	38	1.5799876	-1.032492
786O	ALY kd8	slide3	A2	M26	140	0.007062832	-0.02447061
786O	ALY kd8	slide3	A2	M24	94	2.935238	-1.7869924
786O	ALY kd8	slide3	A2	M13	131	2.4306846	-1.7963073
293T	untreated	slide3	B4	M11	495	-2.293843	5.7560515
786O	SART1 kd6	slide3	A3	M24	50	1.6241	-0.19603695
293T	untreated	slide3	B4	M15	569	-1.9937947	6.01798
786O	SART1 kd6	slide3	A3	M17	70	2.4828386	-2.1397483
786O	ALY kd5	slide3	B1	M39	114	2.4713721	-1.5123309
786O	ALY kd5	slide3	B1	M20	152	-0.26924393	-0.6321262
293T	untreated	slide3	B4	M41	385	-1.7285423	4.552761
293T	untreated	slide3	B4	M48	380	-0.36421812	5.984658
786O	ALY kd8	slide3	A2	M44	99	1.2905347	1.3987297
786O	ALY kd8	slide3	A2	M51	153	-0.6172708	-2.187588
293T	untreated	slide3	B4	M31	429	-2.6381545	6.2206163
786O	NTC	slide3	A1	M39	95	-0.72338533	-0.39593893
293T	untreated	slide3	B4	M38	277	-2.9843163	5.000499
293T	untreated	slide3	B4	M24	639	-2.6356022	5.378264
786O	SART1 kd6	slide3	A3	M4	103	0.4607558	-2.6777596
293T	untreated	slide3	B4	M31	429	-2.0359042	4.4007144
293T	untreated	slide3	B4	M48	380	0.5207222	3.8380144
786O	ALY kd8	slide3	A2	M53	121	2.711821	0.19134188
293T	untreated	slide3	B4	M15	569	-2.339704	4.1334977
293T	untreated	slide3	B4	M21	572	-0.93104285	3.9426892
786O	SART1 kd6	slide3	A3	M20	177	2.1891382	0.36890206
786O	SART1 kd6	slide3	A3	M14	106	-0.012115022	-1.1002661
786O	FIBP kd6	slide3	B3	M31	82	2.4314206	0.9393053
293T	untreated	slide3	B4	M54	790	-1.6529105	6.075535
293T	untreated	slide3	B4	M31	429	-2.0224545	3.7537878
786O	FIBP kd7	slide3	A4	M20	152	2.4117866	-0.30421486
293T	untreated	slide3	B4	M13	733	3.4504344	6.2496595
293T	untreated	slide3	B4	M52	812	-3.091915	2.564948
293T	untreated	slide3	B4	M56	553	3.1962152	6.2946434
293T	untreated	slide3	B4	M14	717	0.21950972	4.9240985
293T	untreated	slide3	B4	M50	716	-0.9509908	9.880024
293T	untreated	slide3	B4	M53	939	-2.3689694	2.478815
293T	untreated	slide3	B4	M15	569	-2.2513804	5.2084055
786O	SART1 kd4	slide3	B2	M56	86	0.9198001	-1.4147023
786O	FIBP kd6	slide3	B3	M19	229	1.7204081	1.2810607
786O	FIBP kd6	slide3	B3	M21	233	-1.1467272	0.33363068
293T	untreated	slide3	B4	M52	812	-1.7815146	2.952883
293T	untreated	slide3	B4	M10	595	0.41701806	5.202951
786O	SART1 kd6	slide3	A3	M16	77	1.3141282	-2.0853949
786O	SART1 kd6	slide3	A3	M12	98	2.7789674	-0.37032488
293T	untreated	slide3	B4	M50	716	-0.4836777	9.538431
293T	untreated	slide3	B4	M54	790	-0.047112275	2.7143142
786O	SART1 kd6	slide3	A3	M21	189	4.474491	5.1200624
293T	untreated	slide3	B4	M7	513	-2.497104	3.8139238
786O	NTC	slide3	A1	M38	238	-0.9247299	1.4728403
786O	ALY kd8	slide3	A2	M11	147	1.6272418	1.041898
293T	untreated	slide3	B4	M20	480	-2.6887126	1.9786619
786O	FIBP kd6	slide3	B3	M21	233	0.048235845	1.0415648
293T	untreated	slide3	B4	M14	717	-2.1199613	3.2987826
786O	SART1 kd6	slide3	A3	M35	43	-1.0734813	-0.9895785
786O	ALY kd5	slide3	B1	M22	181	0.40674257	-3.4266484
786O	ALY kd8	slide3	A2	M51	153	2.1881993	-2.1295266
786O	SART1 kd4	slide3	B2	M38	111	0.2720932	0.7656625
786O	SART1 kd4	slide3	B2	M16	65	1.2457503	-2.8997965
293T	untreated	slide3	B4	M62	90	-0.63205886	10.096991
786O	ALY kd5	slide3	B1	M59	84	0.54374003	0.13050537
786O	ALY kd8	slide3	A2	M36	139	2.232939	1.1033354
293T	untreated	slide3	B4	M50	716	-1.1067683	9.635498
293T	untreated	slide3	B4	M48	380	-0.65868247	6.277932
786O	FIBP kd6	slide3	B3	M23	143	-0.4599243	-0.20972006
293T	untreated	slide3	B4	M3	692	-2.1867986	2.8560648
293T	untreated	slide3	B4	M50	716	-0.68856454	9.502311
293T	untreated	slide3	B4	M24	639	-2.3769462	2.5338752
786O	FIBP kd6	slide3	B3	M21	233	0.15860915	0.9516974
293T	untreated	slide3	B4	M17	310	-2.603133	2.4323785
786O	ALY kd5	slide3	B1	M11	30	3.3020089	-1.1865667
293T	untreated	slide3	B4	M23	379	0.47502488	5.934825
293T	untreated	slide3	B4	M25	532	-1.3976132	5.8519483
786O	ALY kd5	slide3	B1	M43	118	-0.56528544	-0.24663763
293T	untreated	slide3	B4	M21	572	-3.1766634	3.6485405
786O	ALY kd5	slide3	B1	M22	181	-0.23086673	-2.3288786
786O	NTC	slide3	A1	M18	72	2.2205617	0.23473777
786O	SART1 kd4	slide3	B2	M55	67	0.31030157	-1.5330846
293T	untreated	slide3	B4	M55	685	4.337719	5.5740247
293T	untreated	slide3	B4	M28	334	-2.3201861	4.2627773
786O	FIBP kd6	slide3	B3	M53	55	1.7841434	0.72570455
786O	ALY kd8	slide3	A2	M18	128	-1.3380377	-0.37780988
786O	FIBP kd7	slide3	A4	M22	144	2.3669121	-2.5916636
293T	untreated	slide3	B4	M14	717	-1.9537227	2.7666368
786O	SART1 kd4	slide3	B2	M44	83	0.26849484	-2.369318
786O	ALY kd8	slide3	A2	M36	139	1.3707438	2.2233486
293T	untreated	slide3	B4	M22	538	-1.8563858	6.557423
786O	ALY kd8	slide3	A2	M52	151	0.25575957	-1.0681623
293T	untreated	slide3	B4	M43	495	0.65381986	5.5008783
293T	untreated	slide3	B4	M14	717	-3.2012105	3.2038975
786O	FIBP kd7	slide3	A4	M2	130	-0.9342002	0.23031247
786O	ALY kd8	slide3	A2	M63	59	1.5501602	-1.5798899
293T	untreated	slide3	B4	M52	812	-1.7265066	2.0140817
293T	untreated	slide3	B4	M56	553	0.052515097	5.7089815
293T	untreated	slide3	B4	M4	664	0.16549519	5.7793503
293T	untreated	slide3	B4	M41	385	0.44771725	3.5160708
786O	SART1 kd4	slide3	B2	M29	110	2.8152473	-1.4426621
786O	SART1 kd6	slide3	A3	M2	53	1.5612231	-1.7349159
786O	SART1 kd6	slide3	A3	M36	101	2.3084095	0.5027596
786O	SART1 kd6	slide3	A3	M27	152	-0.378273	-2.6888764
293T	untreated	slide3	B4	M10	595	-2.8767421	2.717792
293T	untreated	slide3	B4	M13	733	-2.0322204	5.7050347
786O	ALY kd5	slide3	B1	M21	189	1.988309	-1.1249096
293T	untreated	slide3	B4	M22	538	-2.225773	3.4922373
786O	ALY kd5	slide3	B1	M63	43	2.0652993	-1.2593825
786O	FIBP kd7	slide3	A4	M14	103	-0.38194132	-0.39977863
786O	FIBP kd6	slide3	B3	M14	183	1.9336338	-0.9899546
786O	ALY kd5	slide3	B1	M12	118	1.8761514	-0.4186523
786O	FIBP kd6	slide3	B3	M19	229	2.0767663	1.6634662
786O	SART1 kd4	slide3	B2	M26	104	1.8779343	1.7495081
786O	ALY kd8	slide3	A2	M24	94	1.1937863	0.76180965
786O	SART1 kd6	slide3	A3	M27	152	1.1286944	1.1839615
293T	untreated	slide3	B4	M52	812	0.05791798	6.118445
786O	SART1 kd4	slide3	B2	M61	77	0.79616904	-2.9421415
293T	untreated	slide3	B4	M19	519	1.0520383	5.2298465
293T	untreated	slide3	B4	M13	733	-2.3973308	3.273432
786O	ALY kd8	slide3	A2	M51	153	1.3708469	-1.3843167
786O	FIBP kd6	slide3	B3	M12	269	1.0426253	1.1766473
293T	untreated	slide3	B4	M31	429	1.0431488	3.1852007
293T	untreated	slide3	B4	M19	519	1.1264892	4.978589
293T	untreated	slide3	B4	M48	380	-2.3020263	3.0017726
786O	SART1 kd6	slide3	A3	M11	74	2.5162923	0.37899867
786O	SART1 kd6	slide3	A3	M4	103	0.020631008	-1.3744383
786O	SART1 kd4	slide3	B2	M52	65	1.100085	-2.7960129
293T	untreated	slide3	B4	M53	939	-1.6884341	5.54224
293T	untreated	slide3	B4	M45	544	4.42443	5.592763
293T	untreated	slide3	B4	M7	513	-2.5020006	3.1173193
293T	untreated	slide3	B4	M4	664	-2.0088103	6.0715666
293T	untreated	slide3	B4	M43	495	-2.1500397	5.644584
293T	untreated	slide3	B4	M30	492	-0.14894438	5.048936
293T	untreated	slide3	B4	M23	379	0.70248246	4.146636
786O	SART1 kd4	slide3	B2	M35	100	0.89862096	1.4205775
293T	untreated	slide3	B4	M55	685	-2.4020875	5.250294
786O	FIBP kd7	slide3	A4	M54	71	1.2334061	1.4609808
786O	FIBP kd7	slide3	A4	M45	50	-0.060470324	5.632541
786O	FIBP kd7	slide3	A4	M52	74	1.7422267	-1.0827544
293T	untreated	slide3	B4	M6	518	-1.0983136	6.168926
293T	untreated	slide3	B4	M38	277	-0.47493136	5.2149105
293T	untreated	slide3	B4	M10	595	-0.7060005	5.0675178
293T	untreated	slide3	B4	M48	380	-1.0139644	6.820887
293T	untreated	slide3	B4	M10	595	-0.8688324	5.31945
293T	untreated	slide3	B4	M4	664	-3.055553	3.340824
786O	FIBP kd6	slide3	B3	M27	243	-0.4882997	-1.2677324
293T	untreated	slide3	B4	M10	595	-2.0647798	5.5265913
786O	ALY kd8	slide3	A2	M27	163	0.5696313	0.8971401
293T	untreated	slide3	B4	M2	590	-1.9068568	2.9159431
786O	FIBP kd7	slide3	A4	M14	103	1.4419994	1.7018135
786O	ALY kd8	slide3	A2	M31	174	0.16431867	-1.9461826
786O	FIBP kd7	slide3	A4	M32	39	2.4515467	-1.6172428
786O	SART1 kd4	slide3	B2	M5	39	-0.378762	-2.068377
293T	untreated	slide3	B4	M49	477	-0.46322525	5.244027
786O	FIBP kd6	slide3	B3	M21	233	0.56021756	0.90309787
786O	ALY kd8	slide3	A2	M54	74	0.15688236	-3.3343825
786O	SART1 kd6	slide3	A3	M30	152	2.1078167	0.75196546
293T	untreated	slide3	B4	M4	664	-0.037053064	4.6843424
293T	untreated	slide3	B4	M45	544	0.9148925	5.57665
786O	NTC	slide3	A1	M14	40	-0.1638332	-2.465275
293T	untreated	slide3	B4	M24	639	1.0546945	5.032501
786O	NTC	slide3	A1	M29	90	0.93705684	1.5574931
293T	untreated	slide3	B4	M43	495	-2.128707	6.479858
293T	untreated	slide3	B4	M39	332	1.3137023	5.042831
293T	untreated	slide3	B4	M4	664	-0.36776775	2.702779
786O	FIBP kd6	slide3	B3	M43	129	-1.4239895	-1.1788416
293T	untreated	slide3	B4	M20	480	-2.3885236	5.3925323
786O	ALY kd8	slide3	A2	M35	158	-1.2803823	-0.80387723
293T	untreated	slide3	B4	M44	348	-2.528464	5.215545
293T	untreated	slide3	B4	M33	409	-2.0015767	6.3943872
293T	untreated	slide3	B4	M26	455	-1.2387662	4.998436
293T	untreated	slide3	B4	M12	574	-1.4770355	5.224818
786O	ALY kd5	slide3	B1	M21	189	-0.1981575	0.48943543
293T	untreated	slide3	B4	M50	716	-0.75137025	10.211984
786O	FIBP kd6	slide3	B3	M21	233	1.8040383	0.7145916
293T	untreated	slide3	B4	M14	717	0.2931511	5.308825
786O	FIBP kd6	slide3	B3	M58	73	2.739343	-0.7234785
786O	NTC	slide3	A1	M44	101	1.0965899	1.6696535
293T	untreated	slide3	B4	M14	717	-1.2227713	5.69087
293T	untreated	slide3	B4	M50	716	-0.7886528	10.028198
786O	SART1 kd6	slide3	A3	M5	53	-0.81139874	-2.5654533
786O	SART1 kd6	slide3	A3	M20	177	0.9394533	-1.4160478
293T	untreated	slide3	B4	M36	345	1.3171501	5.110648
293T	untreated	slide3	B4	M20	480	-2.6898637	6.0150247
293T	untreated	slide3	B4	M11	495	4.399506	5.912223
