Metadata_CellLine	Metadata_Condition	Metadata_Plate	Metadata_Well	Metadata_Site	Metadata_Nuclei_Site_Count	UMAP0	UMAP1
786O	SART1 kd6	slide1	A3	M57	32	3.413449	-3.1900015
786O	SART1 kd6	slide1	A3	M29	54	3.9553835	-2.62927
293T	untreated	slide1	B4	M57	721	-1.8698733	1.5567725
786O	ALY kd8	slide1	A2	M30	122	3.8776557	-1.8953543
293T	untreated	slide1	B4	M25	1326	-1.9159008	4.301927
786O	FIBP kd7	slide1	A4	M10	62	3.990601	-1.5355122
293T	untreated	slide1	B4	M48	968	2.6010244	6.4936714
786O	SART1 kd4	slide1	B2	M46	63	2.563661	-2.4659417
293T	untreated	slide1	B4	M63	1008	-0.37448788	6.526807
293T	untreated	slide1	B4	M3	1245	-1.8993207	5.7969356
293T	untreated	slide1	B4	M1	914	1.1088778	6.488659
293T	untreated	slide1	B4	M24	1149	-2.52257	3.670305
293T	untreated	slide1	B4	M32	1095	-0.44582498	5.179812
293T	untreated	slide1	B4	M53	529	1.4386181	6.919766
293T	untreated	slide1	B4	M48	968	0.21367067	3.4016116
293T	untreated	slide1	B4	M59	647	-0.6411926	5.1639524
293T	untreated	slide1	B4	M62	625	-1.8664446	6.000577
293T	untreated	slide1	B4	M15	1182	1.6622729	4.8888993
293T	untreated	slide1	B4	M36	857	-1.3112929	4.7626557
293T	untreated	slide1	B4	M40	1126	0.27390867	3.415247
293T	untreated	slide1	B4	M6	1016	-1.9281611	5.6708283
293T	untreated	slide1	B4	M16	1079	-2.599815	5.341331
293T	untreated	slide1	B4	M7	538	2.8823566	1.8960195
293T	untreated	slide1	B4	M48	968	-1.8103155	1.2353435
786O	SART1 kd4	slide1	B2	M62	37	9.870828	3.5725508
293T	untreated	slide1	B4	M36	857	1.9746463	4.418315
293T	untreated	slide1	B4	M33	1083	1.7692614	2.3836403
293T	untreated	slide1	B4	M33	1083	-1.9612261	4.0065546
293T	untreated	slide1	B4	M4	1128	-1.2053072	2.708459
293T	untreated	slide1	B4	M3	1245	-2.3242986	4.912846
293T	untreated	slide1	B4	M5	1062	0.86615634	11.473869
293T	untreated	slide1	B4	M40	1126	0.6507437	2.8408427
293T	untreated	slide1	B4	M16	1079	-2.5481331	5.978915
293T	untreated	slide1	B4	M40	1126	0.46558174	7.1154513
293T	untreated	slide1	B4	M64	485	-1.270451	6.418233
293T	untreated	slide1	B4	M48	968	2.1659403	6.7895856
293T	untreated	slide1	B4	M41	726	-2.4343152	2.9078648
786O	NTC	slide1	A1	M41	57	2.0471222	11.962884
293T	untreated	slide1	B4	M39	886	-1.2387551	2.031756
293T	untreated	slide1	B4	M6	1016	3.1213849	4.834498
293T	untreated	slide1	B4	M2	1179	-1.9921874	6.1586776
293T	untreated	slide1	B4	M10	1168	-1.5615213	6.985633
293T	untreated	slide1	B4	M31	1077	0.818324	5.4400563
786O	SART1 kd6	slide1	A3	M41	31	3.4576995	-2.8521662
293T	untreated	slide1	B4	M38	695	-0.22814803	1.1790136
293T	untreated	slide1	B4	M12	1115	2.0385377	6.0882964
293T	untreated	slide1	B4	M8	419	-0.3491465	2.940073
293T	untreated	slide1	B4	M26	1052	-1.9960033	5.600686
293T	untreated	slide1	B4	M27	734	-1.5509182	5.1305413
293T	untreated	slide1	B4	M3	1245	1.5414878	11.499272
786O	SART1 kd6	slide1	A3	M26	41	3.2534719	-3.7889516
293T	untreated	slide1	B4	M1	914	-0.72808504	4.982837
293T	untreated	slide1	B4	M4	1128	-1.2412835	2.905654
293T	untreated	slide1	B4	M40	1126	0.597559	3.1386678
786O	FIBP kd7	slide1	A4	M30	142	2.7994478	-2.505897
293T	untreated	slide1	B4	M48	968	-1.0130557	5.938674
293T	untreated	slide1	B4	M18	1210	0.07048724	4.9622602
293T	untreated	slide1	B4	M48	968	0.85275596	5.0503035
786O	NTC	slide1	A1	M42	48	3.3766549	-4.578351
293T	untreated	slide1	B4	M52	682	-0.7948274	2.9657276
293T	untreated	slide1	B4	M20	1055	-1.9417917	3.162053
293T	untreated	slide1	B4	M48	968	1.4217665	11.938018
293T	untreated	slide1	B4	M25	1326	-0.9269565	1.7762164
293T	untreated	slide1	B4	M10	1168	-0.20756611	5.8631115
293T	untreated	slide1	B4	M36	857	-1.6819743	5.489331
786O	ALY kd8	slide1	A2	M17	70	2.826242	-2.7303233
786O	SART1 kd4	slide1	B2	M42	60	3.7380388	-3.6355221
293T	untreated	slide1	B4	M52	682	-1.4451336	1.0473715
293T	untreated	slide1	B4	M32	1095	-2.3785021	6.167366
293T	untreated	slide1	B4	M55	433	-0.25393134	3.0259423
293T	untreated	slide1	B4	M61	566	-1.8904529	5.9556546
293T	untreated	slide1	B4	M20	1055	0.019518202	5.9887094
293T	untreated	slide1	B4	M31	1077	2.7047055	3.6720405
293T	untreated	slide1	B4	M29	765	-0.3139718	2.3261943
786O	FIBP kd7	slide1	A4	M24	72	2.6750133	-3.4335709
786O	ALY kd8	slide1	A2	M39	50	2.164068	-2.5364258
293T	untreated	slide1	B4	M41	726	0.14366628	3.463528
293T	untreated	slide1	B4	M12	1115	1.6925949	6.2661843
293T	untreated	slide1	B4	M8	419	-0.9514501	2.0723433
293T	untreated	slide1	B4	M3	1245	-0.62303585	1.5352463
786O	SART1 kd4	slide1	B2	M8	92	2.8379538	-4.1699176
293T	untreated	slide1	B4	M16	1079	-2.169023	6.042394
293T	untreated	slide1	B4	M58	582	0.4391392	6.7639737
293T	untreated	slide1	B4	M51	782	0.53954184	9.914815
786O	SART1 kd4	slide1	B2	M22	73	2.9974728	-1.5173109
293T	untreated	slide1	B4	M18	1210	2.3986676	6.4166865
293T	untreated	slide1	B4	M57	721	-1.6950158	3.4056373
293T	untreated	slide1	B4	M27	734	-0.4298089	6.2928
786O	SART1 kd4	slide1	B2	M2	41	2.8701549	-2.3590531
293T	untreated	slide1	B4	M62	625	1.9976457	6.4592395
293T	untreated	slide1	B4	M4	1128	2.2164803	3.5789602
293T	untreated	slide1	B4	M9	856	-1.9168278	6.0092983
293T	untreated	slide1	B4	M17	1277	-1.4820523	6.709814
293T	untreated	slide1	B4	M25	1326	3.44294	2.9647577
293T	untreated	slide1	B4	M46	784	1.5347145	5.6051416
293T	untreated	slide1	B4	M28	826	2.5319161	3.4771879
293T	untreated	slide1	B4	M18	1210	1.5183555	11.520582
293T	untreated	slide1	B4	M10	1168	0.613839	10.1273155
293T	untreated	slide1	B4	M61	566	0.76584494	5.18361
293T	untreated	slide1	B4	M24	1149	-1.9176037	6.3133636
293T	untreated	slide1	B4	M12	1115	-0.42542398	2.218484
293T	untreated	slide1	B4	M11	1143	-1.6789995	5.4940104
786O	SART1 kd4	slide1	B2	M21	67	2.6207683	-4.807106
293T	untreated	slide1	B4	M20	1055	-0.12452462	5.462579
293T	untreated	slide1	B4	M28	826	0.6586396	6.3540807
293T	untreated	slide1	B4	M34	1097	-1.2630401	4.168409
293T	untreated	slide1	B4	M32	1095	2.894114	5.6696916
293T	untreated	slide1	B4	M50	825	0.7460359	6.771277
786O	SART1 kd6	slide1	A3	M21	77	2.5765762	-1.9007442
786O	SART1 kd4	slide1	B2	M3	52	2.5800664	-2.3629718
293T	untreated	slide1	B4	M31	1077	0.10516708	4.858957
293T	untreated	slide1	B4	M29	765	-1.6043496	4.840563
293T	untreated	slide1	B4	M25	1326	0.86706614	5.894913
293T	untreated	slide1	B4	M52	682	0.88692045	5.878888
293T	untreated	slide1	B4	M39	886	0.9546477	5.433345
293T	untreated	slide1	B4	M11	1143	-0.20763935	7.129862
293T	untreated	slide1	B4	M15	1182	-1.5450429	1.8183289
293T	untreated	slide1	B4	M24	1149	0.53949153	2.5795362
293T	untreated	slide1	B4	M57	721	2.5160177	6.38484
293T	untreated	slide1	B4	M57	721	-2.6768475	5.7431526
293T	untreated	slide1	B4	M40	1126	0.07231826	4.787292
293T	untreated	slide1	B4	M32	1095	2.6074626	5.8132997
293T	untreated	slide1	B4	M29	765	-0.6772914	1.416301
786O	ALY kd8	slide1	A2	M22	66	3.6372755	-2.5962336
786O	SART1 kd4	slide1	B2	M53	76	9.048852	2.9782336
293T	untreated	slide1	B4	M24	1149	-2.005001	6.449223
293T	untreated	slide1	B4	M21	901	-2.3438568	3.2340124
293T	untreated	slide1	B4	M18	1210	-1.280196	1.6432017
293T	untreated	slide1	B4	M53	529	-0.5946123	5.1199656
293T	untreated	slide1	B4	M32	1095	-0.502522	2.9735286
293T	untreated	slide1	B4	M27	734	0.6004466	5.433682
293T	untreated	slide1	B4	M13	1100	0.42796817	2.7267275
293T	untreated	slide1	B4	M57	721	-2.1758652	2.9525597
293T	untreated	slide1	B4	M55	433	1.8484583	6.860233
293T	untreated	slide1	B4	M33	1083	0.11945669	1.3308458
293T	untreated	slide1	B4	M49	889	3.071422	3.048042
293T	untreated	slide1	B4	M24	1149	-2.3879669	5.235743
786O	ALY kd5	slide1	B1	M43	90	3.6476936	-1.6098204
293T	untreated	slide1	B4	M12	1115	1.558415	11.384161
786O	ALY kd8	slide1	A2	M3	54	3.0778422	-2.94144
786O	FIBP kd7	slide1	A4	M57	64	2.8770623	-4.5550966
293T	untreated	slide1	B4	M35	879	2.097032	6.683247
786O	FIBP kd7	slide1	A4	M17	48	3.6118822	-2.9358816
786O	FIBP kd7	slide1	A4	M15	72	3.856591	-2.0465682
293T	untreated	slide1	B4	M50	825	-0.12841937	1.8117496
293T	untreated	slide1	B4	M21	901	-1.0202711	5.917696
293T	untreated	slide1	B4	M36	857	0.5744283	5.3706493
293T	untreated	slide1	B4	M11	1143	-2.4722445	6.140287
293T	untreated	slide1	B4	M12	1115	-2.7214615	5.3144803
293T	untreated	slide1	B4	M22	1082	-1.7247318	1.4320977
293T	untreated	slide1	B4	M20	1055	0.76062155	11.273427
293T	untreated	slide1	B4	M32	1095	-0.42217007	5.996244
293T	untreated	slide1	B4	M5	1062	-0.60007226	5.4521623
293T	untreated	slide1	B4	M27	734	-0.98757005	5.678649
293T	untreated	slide1	B4	M24	1149	-1.1354584	6.439951
293T	untreated	slide1	B4	M27	734	-1.0800854	5.0864806
786O	FIBP kd7	slide1	A4	M11	54	2.6482897	-3.5815086
786O	ALY kd5	slide1	B1	M6	42	2.6847246	-3.9820364
293T	untreated	slide1	B4	M48	968	0.9116141	5.7143474
293T	untreated	slide1	B4	M3	1245	-2.2391553	2.764171
293T	untreated	slide1	B4	M15	1182	-0.5381597	1.057155
293T	untreated	slide1	B4	M21	901	1.794265	5.2395797
293T	untreated	slide1	B4	M15	1182	-1.7686366	6.5559735
786O	ALY kd8	slide1	A2	M27	80	3.453305	-1.1994181
293T	untreated	slide1	B4	M52	682	0.956846	6.257307
293T	untreated	slide1	B4	M19	1151	-1.5214114	2.8634996
293T	untreated	slide1	B4	M2	1179	-2.076297	2.957157
293T	untreated	slide1	B4	M31	1077	2.8697405	3.2506053
786O	ALY kd8	slide1	A2	M31	78	4.458817	-2.267456
293T	untreated	slide1	B4	M9	856	-1.2652844	5.2768445
293T	untreated	slide1	B4	M10	1168	-1.3192152	5.2867017
293T	untreated	slide1	B4	M25	1326	-2.4462855	2.9791422
293T	untreated	slide1	B4	M47	852	2.0703232	4.6669226
293T	untreated	slide1	B4	M4	1128	3.127389	2.645783
293T	untreated	slide1	B4	M14	1028	-1.3706844	5.956108
293T	untreated	slide1	B4	M13	1100	1.5108299	11.505296
293T	untreated	slide1	B4	M15	1182	-1.7639501	5.684211
293T	untreated	slide1	B4	M32	1095	2.249477	5.830534
293T	untreated	slide1	B4	M35	879	1.519407	6.879173
293T	untreated	slide1	B4	M10	1168	-3.9873466	4.837938
293T	untreated	slide1	B4	M61	566	-1.8818531	5.272412
293T	untreated	slide1	B4	M24	1149	0.17429972	6.1922007
786O	ALY kd8	slide1	A2	M11	49	3.372912	-2.407971
293T	untreated	slide1	B4	M62	625	-0.049731057	2.3487341
786O	NTC	slide1	A1	M2	31	3.0845358	-4.214149
786O	SART1 kd4	slide1	B2	M23	33	2.2217987	11.877323
786O	FIBP kd7	slide1	A4	M25	31	9.704959	2.8883557
786O	SART1 kd4	slide1	B2	M38	92	3.3791466	-1.8035692
293T	untreated	slide1	B4	M13	1100	-2.7021465	5.5658035
293T	untreated	slide1	B4	M17	1277	-1.0630586	3.0214987
293T	untreated	slide1	B4	M48	968	-1.4830973	1.8942782
293T	untreated	slide1	B4	M33	1083	-1.6446887	5.8539653
293T	untreated	slide1	B4	M16	1079	-0.9498979	6.832685
786O	NTC	slide1	A1	M42	48	2.4660478	-2.9281855
293T	untreated	slide1	B4	M23	1212	1.3144798	4.7007895
293T	untreated	slide1	B4	M3	1245	1.6860044	5.9569073
786O	FIBP kd7	slide1	A4	M29	121	2.39345	-2.3042397
293T	untreated	slide1	B4	M32	1095	-1.6188126	1.701572
293T	untreated	slide1	B4	M51	782	-0.8866879	5.570322
786O	SART1 kd4	slide1	B2	M8	92	-0.80356926	3.667913
293T	untreated	slide1	B4	M31	1077	-2.7545862	5.50168
293T	untreated	slide1	B4	M13	1100	-2.216	5.9528084
293T	untreated	slide1	B4	M28	826	-0.009990013	3.0493126
293T	untreated	slide1	B4	M44	605	-0.37742037	2.978407
293T	untreated	slide1	B4	M62	625	-1.0952317	1.2644299
293T	untreated	slide1	B4	M47	852	0.16537623	3.045841
293T	untreated	slide1	B4	M12	1115	-2.1214347	3.248259
293T	untreated	slide1	B4	M29	765	1.6830643	5.7381554
786O	FIBP kd7	slide1	A4	M28	112	2.00877	-2.646305
293T	untreated	slide1	B4	M34	1097	3.4184995	3.270286
293T	untreated	slide1	B4	M54	712	0.88563806	11.223575
786O	FIBP kd7	slide1	A4	M30	142	2.470224	-1.3813401
293T	untreated	slide1	B4	M1	914	-0.1705815	2.347503
293T	untreated	slide1	B4	M3	1245	-2.3000145	3.763127
293T	untreated	slide1	B4	M17	1277	0.62686414	5.826846
293T	untreated	slide1	B4	M3	1245	0.1550302	4.8054605
293T	untreated	slide1	B4	M38	695	-0.8247882	1.9902645
786O	FIBP kd7	slide1	A4	M38	95	3.4575708	-1.3592774
293T	untreated	slide1	B4	M54	712	-1.5745318	3.315048
293T	untreated	slide1	B4	M10	1168	0.7629004	2.4979346
786O	SART1 kd6	slide1	A3	M29	54	2.9418771	-2.832414
293T	untreated	slide1	B4	M37	619	-2.4710236	4.0167837
293T	untreated	slide1	B4	M23	1212	-0.98014677	3.1782982
786O	SART1 kd6	slide1	A3	M21	77	3.3559184	-1.5385408
786O	ALY kd8	slide1	A2	M38	66	3.8873105	-1.7474805
293T	untreated	slide1	B4	M52	682	2.1144838	5.76381
293T	untreated	slide1	B4	M24	1149	-2.331433	3.537524
293T	untreated	slide1	B4	M32	1095	-0.9821193	6.9062495
293T	untreated	slide1	B4	M23	1212	1.8893559	5.5600057
293T	untreated	slide1	B4	M23	1212	2.807718	5.230584
293T	untreated	slide1	B4	M51	782	2.0000565	5.1934333
786O	FIBP kd6	slide1	B3	M28	178	3.9602075	-1.9152455
786O	FIBP kd7	slide1	A4	M54	35	2.1963074	-2.7781405
293T	untreated	slide1	B4	M24	1149	-0.40916085	1.1562053
293T	untreated	slide1	B4	M58	582	-2.1532075	2.1649837
293T	untreated	slide1	B4	M40	1126	2.2778175	4.1153574
293T	untreated	slide1	B4	M49	889	0.18843709	6.710068
293T	untreated	slide1	B4	M13	1100	3.0908136	3.425647
786O	FIBP kd7	slide1	A4	M36	106	4.093592	-1.5646844
293T	untreated	slide1	B4	M63	1008	2.2179215	6.729141
293T	untreated	slide1	B4	M58	582	0.84529227	11.105725
293T	untreated	slide1	B4	M50	825	0.95261735	4.869993
293T	untreated	slide1	B4	M10	1168	0.7090929	9.894816
786O	SART1 kd6	slide1	A3	M33	41	3.305231	-2.264157
293T	untreated	slide1	B4	M52	682	-0.83034974	5.145059
786O	NTC	slide1	A1	M57	22	3.6287367	-3.7839997
293T	untreated	slide1	B4	M33	1083	-2.2916267	3.9608836
293T	untreated	slide1	B4	M39	886	-1.586679	1.799967
786O	FIBP kd7	slide1	A4	M3	36	2.682224	-4.61682
293T	untreated	slide1	B4	M8	419	1.14383	5.256389
293T	untreated	slide1	B4	M53	529	-0.57433575	4.952494
786O	ALY kd8	slide1	A2	M6	53	3.3773382	-4.6390514
293T	untreated	slide1	B4	M39	886	-1.9855537	1.4450111
293T	untreated	slide1	B4	M54	712	-2.1930397	2.1032717
293T	untreated	slide1	B4	M14	1028	-2.316802	3.3699927
293T	untreated	slide1	B4	M25	1326	1.0636133	5.024297
293T	untreated	slide1	B4	M40	1126	2.3782928	1.8476001
293T	untreated	slide1	B4	M20	1055	-0.49614185	1.7129416
293T	untreated	slide1	B4	M54	712	1.4586927	11.355384
293T	untreated	slide1	B4	M28	826	-0.48074314	5.1438394
293T	untreated	slide1	B4	M6	1016	-3.9878488	4.8716626
293T	untreated	slide1	B4	M34	1097	-1.0737609	2.3496523
786O	FIBP kd7	slide1	A4	M58	43	2.9384778	-2.591324
786O	FIBP kd6	slide1	B3	M29	168	4.41865	-1.6668311
293T	untreated	slide1	B4	M21	901	3.0433846	4.6224284
293T	untreated	slide1	B4	M1	914	-1.7459258	4.2863994
786O	ALY kd5	slide1	B1	M21	74	-1.2691177	1.6330382
786O	FIBP kd7	slide1	A4	M37	68	2.6763694	-2.0879962
293T	untreated	slide1	B4	M45	622	2.1859593	4.7184143
293T	untreated	slide1	B4	M59	647	-2.3747966	5.8823357
293T	untreated	slide1	B4	M60	603	0.07150749	6.6977825
786O	SART1 kd4	slide1	B2	M38	92	2.8250859	-3.478206
293T	untreated	slide1	B4	M4	1128	-2.0547469	1.475421
786O	ALY kd8	slide1	A2	M20	65	2.6057487	-2.9173255
293T	untreated	slide1	B4	M9	856	-0.7810086	5.8990283
293T	untreated	slide1	B4	M5	1062	-0.6143759	2.3024077
293T	untreated	slide1	B4	M21	901	1.6164368	4.926326
293T	untreated	slide1	B4	M47	852	0.73232436	3.9793658
786O	NTC	slide1	A1	M36	51	3.049721	-2.893362
293T	untreated	slide1	B4	M53	529	1.0966415	5.9885592
293T	untreated	slide1	B4	M18	1210	-0.6429596	7.1694407
293T	untreated	slide1	B4	M11	1143	2.1489244	1.7113742
293T	untreated	slide1	B4	M26	1052	-1.843724	5.4837112
293T	untreated	slide1	B4	M33	1083	2.611828	3.1583788
293T	untreated	slide1	B4	M53	529	0.9198835	10.941609
293T	untreated	slide1	B4	M3	1245	0.16157305	4.8919616
293T	untreated	slide1	B4	M58	582	0.7531324	10.22462
293T	untreated	slide1	B4	M39	886	0.5243353	2.1983793
293T	untreated	slide1	B4	M42	637	2.3210769	1.8272132
786O	ALY kd5	slide1	B1	M30	107	2.5318434	-3.9118016
293T	untreated	slide1	B4	M20	1055	-1.441818	3.8447154
293T	untreated	slide1	B4	M50	825	-1.0806434	5.5207043
293T	untreated	slide1	B4	M57	721	1.2988724	4.6930075
293T	untreated	slide1	B4	M21	901	-0.4058737	2.4074805
293T	untreated	slide1	B4	M17	1277	0.54285747	11.176118
293T	untreated	slide1	B4	M24	1149	-2.660643	2.8032386
786O	NTC	slide1	A1	M64	25	3.0246046	-1.746092
786O	SART1 kd6	slide1	A3	M23	47	3.6046956	-2.049764
293T	untreated	slide1	B4	M18	1210	0.63056135	5.1224713
293T	untreated	slide1	B4	M17	1277	-0.8674039	2.7179604
293T	untreated	slide1	B4	M52	682	2.3133752	4.8074107
293T	untreated	slide1	B4	M6	1016	-2.2855117	6.037797
293T	untreated	slide1	B4	M16	1079	-3.082917	3.7110765
293T	untreated	slide1	B4	M44	605	-0.52315867	1.1213093
293T	untreated	slide1	B4	M28	826	1.0516223	6.591089
293T	untreated	slide1	B4	M40	1126	1.1107683	3.1260445
293T	untreated	slide1	B4	M24	1149	10.357994	3.9631016
293T	untreated	slide1	B4	M13	1100	0.8077599	11.822694
293T	untreated	slide1	B4	M40	1126	1.0990494	6.9501524
293T	untreated	slide1	B4	M47	852	-1.3990754	1.9283423
293T	untreated	slide1	B4	M7	538	-2.5770679	3.7261288
786O	SART1 kd4	slide1	B2	M5	73	3.0036905	-3.5067568
293T	untreated	slide1	B4	M12	1115	1.3249142	7.1027355
293T	untreated	slide1	B4	M46	784	-1.04123	6.626999
786O	NTC	slide1	A1	M42	48	3.4270842	-1.9261794
293T	untreated	slide1	B4	M11	1143	0.1015791	3.0944467
293T	untreated	slide1	B4	M52	682	0.9224108	2.9272423
293T	untreated	slide1	B4	M64	485	2.1079092	1.973982
293T	untreated	slide1	B4	M58	582	-0.6428401	5.270001
293T	untreated	slide1	B4	M36	857	-1.0550265	1.5717944
293T	untreated	slide1	B4	M9	856	-2.4551737	6.1197867
293T	untreated	slide1	B4	M26	1052	-1.0813823	1.814553
293T	untreated	slide1	B4	M18	1210	0.75136745	2.8545587
786O	FIBP kd7	slide1	A4	M35	67	2.6193175	-1.2792364
293T	untreated	slide1	B4	M48	968	0.5587702	4.803525
293T	untreated	slide1	B4	M12	1115	-2.4735024	4.395319
786O	SART1 kd4	slide1	B2	M13	64	3.3745959	-3.904579
293T	untreated	slide1	B4	M27	734	-1.9246671	2.45364
293T	untreated	slide1	B4	M31	1077	0.3221475	5.9171042
786O	FIBP kd7	slide1	A4	M35	67	2.4848359	-3.84333
293T	untreated	slide1	B4	M33	1083	-1.0549998	2.7546036
786O	FIBP kd7	slide1	A4	M36	106	9.664735	2.890525
786O	NTC	slide1	A1	M24	53	1.2492484	11.843642
293T	untreated	slide1	B4	M36	857	-0.7703529	4.41991
293T	untreated	slide1	B4	M11	1143	0.017466512	5.9571924
293T	untreated	slide1	B4	M61	566	-1.2607566	1.6114341
786O	ALY kd5	slide1	B1	M21	74	3.4617665	-1.4917326
293T	untreated	slide1	B4	M39	886	-0.1359914	5.0698633
293T	untreated	slide1	B4	M17	1277	-0.8101397	7.107571
293T	untreated	slide1	B4	M54	712	2.0463972	4.731822
293T	untreated	slide1	B4	M48	968	-1.181869	6.7526226
786O	SART1 kd4	slide1	B2	M17	76	4.0582876	-3.159237
786O	NTC	slide1	A1	M57	22	3.5245419	-2.2131598
786O	SART1 kd4	slide1	B2	M6	58	2.8176095	-4.7414656
293T	untreated	slide1	B4	M63	1008	0.045721777	6.6219354
293T	untreated	slide1	B4	M20	1055	0.02557226	5.206817
786O	FIBP kd7	slide1	A4	M57	64	2.8043194	-2.1499054
293T	untreated	slide1	B4	M35	879	3.1345646	2.0598023
293T	untreated	slide1	B4	M10	1168	3.0712123	2.6287768
293T	untreated	slide1	B4	M9	856	-0.9002121	1.657743
293T	untreated	slide1	B4	M62	625	0.2894764	6.100572
293T	untreated	slide1	B4	M63	1008	-0.8889172	5.7631807
293T	untreated	slide1	B4	M51	782	-1.471995	6.2761855
293T	untreated	slide1	B4	M15	1182	-1.8568813	1.4578176
786O	SART1 kd6	slide1	A3	M41	31	3.0430162	-4.0192337
293T	untreated	slide1	B4	M32	1095	-0.08056211	5.5002055
293T	untreated	slide1	B4	M26	1052	-1.2280054	2.6960409
293T	untreated	slide1	B4	M16	1079	1.6092241	4.618122
293T	untreated	slide1	B4	M23	1212	2.3337374	1.7699592
293T	untreated	slide1	B4	M22	1082	-1.275318	4.334933
293T	untreated	slide1	B4	M6	1016	10.323965	3.9211078
293T	untreated	slide1	B4	M11	1143	-1.3922079	6.8000627
293T	untreated	slide1	B4	M19	1151	-2.151064	4.4925895
293T	untreated	slide1	B4	M35	879	-0.83977675	5.439289
293T	untreated	slide1	B4	M31	1077	-1.1600592	5.797222
293T	untreated	slide1	B4	M18	1210	0.4145149	2.4843402
786O	FIBP kd6	slide1	B3	M28	178	3.1951165	-4.291902
293T	untreated	slide1	B4	M31	1077	0.4274514	2.9664564
786O	FIBP kd7	slide1	A4	M31	43	2.67517	-2.50691
293T	untreated	slide1	B4	M62	625	-0.92680323	6.8268714
293T	untreated	slide1	B4	M49	889	-0.19876218	3.0794454
293T	untreated	slide1	B4	M4	1128	-1.2837734	1.9913082
293T	untreated	slide1	B4	M17	1277	0.5788794	10.342328
786O	FIBP kd7	slide1	A4	M40	35	3.7772276	-3.1428745
293T	untreated	slide1	B4	M48	968	2.2121809	5.4518604
293T	untreated	slide1	B4	M5	1062	0.1180376	6.188357
293T	untreated	slide1	B4	M58	582	0.552369	2.5707643
293T	untreated	slide1	B4	M10	1168	-1.0057192	5.6461415
293T	untreated	slide1	B4	M16	1079	2.9451756	3.1665657
786O	ALY kd8	slide1	A2	M37	82	2.931181	-1.3652141
786O	SART1 kd6	slide1	A3	M5	67	2.8949885	-1.7032832
293T	untreated	slide1	B4	M54	712	-2.4626396	2.9934514
293T	untreated	slide1	B4	M18	1210	3.0403688	4.9704547
293T	untreated	slide1	B4	M16	1079	2.245506	1.9823424
293T	untreated	slide1	B4	M50	825	-0.67395854	1.8447907
293T	untreated	slide1	B4	M47	852	2.8411334	3.3693693
293T	untreated	slide1	B4	M13	1100	0.38803983	6.99382
293T	untreated	slide1	B4	M45	622	-1.5674536	2.9297428
293T	untreated	slide1	B4	M44	605	1.0124303	5.491622
293T	untreated	slide1	B4	M4	1128	1.9327565	6.8037744
786O	ALY kd8	slide1	A2	M3	54	2.8117757	-4.190773
293T	untreated	slide1	B4	M29	765	-1.5385784	3.5307002
293T	untreated	slide1	B4	M17	1277	-0.76344144	2.1344817
293T	untreated	slide1	B4	M38	695	2.3348672	6.077268
293T	untreated	slide1	B4	M39	886	2.4892058	5.1901536
786O	NTC	slide1	A1	M24	53	2.8083882	-4.9527297
293T	untreated	slide1	B4	M17	1277	-1.2773795	2.105197
293T	untreated	slide1	B4	M16	1079	2.3933182	5.236734
786O	FIBP kd7	slide1	A4	M10	62	2.668689	-1.771603
293T	untreated	slide1	B4	M23	1212	0.049071666	1.6965373
786O	FIBP kd7	slide1	A4	M14	73	2.783627	-2.069072
293T	untreated	slide1	B4	M3	1245	-1.1703912	1.9247341
293T	untreated	slide1	B4	M35	879	-1.7722849	5.036893
293T	untreated	slide1	B4	M57	721	-1.1963394	2.2111516
293T	untreated	slide1	B4	M23	1212	2.4911509	1.9518234
293T	untreated	slide1	B4	M14	1028	0.8620173	11.780174
293T	untreated	slide1	B4	M64	485	0.89155143	6.65876
786O	FIBP kd7	slide1	A4	M6	56	2.1565528	12.034678
293T	untreated	slide1	B4	M32	1095	-0.8785951	2.240622
293T	untreated	slide1	B4	M37	619	-0.40215176	5.486117
293T	untreated	slide1	B4	M19	1151	1.5331734	7.046046
293T	untreated	slide1	B4	M27	734	-0.109118566	3.2415364
293T	untreated	slide1	B4	M36	857	-0.29874817	6.8368573
293T	untreated	slide1	B4	M45	622	-0.13785242	4.3814754
293T	untreated	slide1	B4	M44	605	1.4931715	6.976625
786O	FIBP kd7	slide1	A4	M19	103	4.4974995	-1.5578142
293T	untreated	slide1	B4	M18	1210	-0.6586459	6.5081897
