Metadata_CellLine	Metadata_Condition	Metadata_Plate	Metadata_Well	Metadata_Site	Metadata_Nuclei_Site_Count	UMAP0	UMAP1
786O	DDX39A kd4	slide2	A2	M1	61	6.974287	4.8744903
293T	untreated	slide2	B4	M56	939	-1.9188172	7.0225124
293T	untreated	slide2	B4	M41	1003	-1.0242983	2.7155285
293T	untreated	slide2	B4	M28	689	-0.8030979	5.8882685
293T	untreated	slide2	B4	M36	349	-1.7090359	5.1197405
293T	untreated	slide2	B4	M32	621	0.40689424	7.1448874
293T	untreated	slide2	B4	M49	492	-3.3706715	4.614123
786O	DDX39A kd4	slide2	A2	M6	91	5.0039873	4.822351
293T	untreated	slide2	B4	M16	1077	-2.43631	5.968026
293T	untreated	slide2	B4	M5	906	0.9309102	3.596018
293T	untreated	slide2	B4	M22	641	-0.5167199	4.285465
293T	untreated	slide2	B4	M26	833	-3.710991	4.532438
293T	untreated	slide2	B4	M59	169	-1.4933581	2.5648546
293T	untreated	slide2	B4	M48	510	-0.48847696	7.80225
293T	untreated	slide2	B4	M32	621	0.6425627	11.159912
293T	untreated	slide2	B4	M2	933	0.1736936	3.5023584
293T	untreated	slide2	B4	M42	492	-0.32738042	7.4778733
293T	untreated	slide2	B4	M21	850	0.6776894	3.6192203
293T	untreated	slide2	B4	M56	939	-2.3155134	6.8806977
786O	SARNP kd3	slide2	B2	M20	129	5.283259	5.580482
293T	untreated	slide2	B4	M2	933	-1.5587705	7.8892717
293T	untreated	slide2	B4	M63	463	0.8410044	4.3686757
293T	untreated	slide2	B4	M33	465	0.73570937	11.370411
293T	untreated	slide2	B4	M15	1038	-1.1140643	3.1048484
293T	untreated	slide2	B4	M64	580	-1.4886155	3.4712806
786O	DDX39A kd4	slide2	A2	M2	47	5.8471036	4.4641404
786O	DDX39A kd4	slide2	A2	M2	47	4.5206714	4.7796335
293T	untreated	slide2	B4	M14	862	0.059397344	6.195143
786O	SARNP kd9	slide2	A3	M15	46	6.4216843	5.6806006
293T	untreated	slide2	B4	M4	882	-3.2784095	6.335924
786O	NTC	slide2	A1	M37	48	5.86882	4.756639
786O	TMEM259 kd5	slide2	B3	M45	120	3.919208	4.907743
293T	untreated	slide2	B4	M56	939	-0.64695406	6.5714955
293T	untreated	slide2	B4	M25	876	-1.0663036	2.2139783
293T	untreated	slide2	B4	M6	647	-1.7332284	3.8227398
786O	DDX39A kd4	slide2	A2	M9	69	6.423909	5.5165296
786O	TMEM259 kd5	slide2	B3	M35	119	3.5690708	6.028172
293T	untreated	slide2	B4	M3	982	-2.364636	6.488636
293T	untreated	slide2	B4	M55	362	-0.6851634	3.1355138
293T	untreated	slide2	B4	M31	584	-1.573008	2.793411
293T	untreated	slide2	B4	M14	862	-2.5684085	4.813614
786O	TMEM259 kd5	slide2	B3	M28	153	4.138504	6.267618
786O	NTC	slide2	A1	M46	155	2.5954378	5.2156706
786O	TMEM259 kd6	slide2	A4	M34	48	5.307285	4.9904513
786O	DDX39A kd1	slide2	B1	M38	142	5.0775213	6.1349473
293T	untreated	slide2	B4	M56	939	1.3594011	3.3963826
786O	DDX39A kd4	slide2	A2	M45	41	5.1420217	6.9800186
293T	untreated	slide2	B4	M47	504	-1.0764161	2.0458264
786O	TMEM259 kd6	slide2	A4	M58	54	5.7360373	5.226687
786O	TMEM259 kd6	slide2	A4	M29	146	-2.6900365	5.511049
786O	NTC	slide2	A1	M10	95	6.4656944	4.959694
293T	untreated	slide2	B4	M9	726	-2.3254015	6.6782875
786O	TMEM259 kd6	slide2	A4	M9	61	3.0966773	6.292601
293T	untreated	slide2	B4	M44	450	-0.27079326	6.025683
293T	untreated	slide2	B4	M23	834	-2.0670195	4.794736
786O	DDX39A kd4	slide2	A2	M5	50	4.976951	7.176769
293T	untreated	slide2	B4	M9	726	-0.005137466	2.1659973
293T	untreated	slide2	B4	M41	1003	0.61599565	11.306881
293T	untreated	slide2	B4	M7	788	-2.3294854	5.134677
293T	untreated	slide2	B4	M16	1077	0.66436505	11.359017
293T	untreated	slide2	B4	M15	1038	-1.7718052	4.1895146
293T	untreated	slide2	B4	M23	834	0.8214205	2.1616647
293T	untreated	slide2	B4	M1	955	0.0715203	2.9258864
293T	untreated	slide2	B4	M2	933	1.2953314	5.7186375
786O	NTC	slide2	A1	M43	111	4.4627237	6.5469446
293T	untreated	slide2	B4	M28	689	-0.026177712	6.7269387
786O	NTC	slide2	A1	M7	22	2.9296904	5.183716
293T	untreated	slide2	B4	M4	882	1.0440276	6.66996
293T	untreated	slide2	B4	M15	1038	-2.906201	5.8013387
293T	untreated	slide2	B4	M32	621	-1.8629931	6.23662
293T	untreated	slide2	B4	M49	492	-2.6591933	4.365037
786O	TMEM259 kd5	slide2	B3	M53	82	3.020153	5.5101085
293T	untreated	slide2	B4	M23	834	-3.447232	4.4178824
293T	untreated	slide2	B4	M16	1077	-2.3796778	6.3233743
293T	untreated	slide2	B4	M50	460	-2.3767893	2.984819
786O	TMEM259 kd5	slide2	B3	M29	133	4.139747	5.6004004
293T	untreated	slide2	B4	M16	1077	-1.0913992	2.3343732
786O	TMEM259 kd5	slide2	B3	M20	199	5.1038833	5.7616267
293T	untreated	slide2	B4	M12	745	-3.5354009	4.8348427
293T	untreated	slide2	B4	M11	809	-1.6085914	3.6572666
293T	untreated	slide2	B4	M50	460	-2.4697616	4.887052
293T	untreated	slide2	B4	M21	850	0.18994802	7.0284257
293T	untreated	slide2	B4	M27	630	-2.7642488	4.5934405
786O	TMEM259 kd5	slide2	B3	M44	145	3.6658835	4.5548267
293T	untreated	slide2	B4	M32	621	-0.6382375	6.9485865
786O	TMEM259 kd5	slide2	B3	M28	153	3.0004542	6.408558
293T	untreated	slide2	B4	M20	873	1.3833789	4.425762
293T	untreated	slide2	B4	M7	788	-0.65411603	6.016869
786O	TMEM259 kd5	slide2	B3	M44	145	4.1406546	6.193487
293T	untreated	slide2	B4	M48	510	-2.7578523	5.6296034
293T	untreated	slide2	B4	M25	876	0.9850004	12.388974
293T	untreated	slide2	B4	M27	630	1.7453468	5.519633
293T	untreated	slide2	B4	M7	788	-0.9762	6.661484
293T	untreated	slide2	B4	M47	504	-1.3036073	3.1257308
293T	untreated	slide2	B4	M3	982	0.7132031	2.630727
786O	SARNP kd3	slide2	B2	M43	44	4.9836473	5.423512
293T	untreated	slide2	B4	M5	906	-2.9418283	4.3309917
786O	SARNP kd3	slide2	B2	M43	44	3.3252244	6.2835917
293T	untreated	slide2	B4	M24	799	0.3445955	7.994643
293T	untreated	slide2	B4	M19	597	1.4269634	12.5298195
293T	untreated	slide2	B4	M40	761	-1.0717803	7.434854
786O	DDX39A kd4	slide2	A2	M24	77	5.8413963	5.9578567
293T	untreated	slide2	B4	M51	447	-2.1528292	6.560784
293T	untreated	slide2	B4	M54	346	2.8530354	5.1152563
786O	NTC	slide2	A1	M43	111	5.402191	6.3956814
293T	untreated	slide2	B4	M37	545	-0.6541515	6.197139
293T	untreated	slide2	B4	M20	873	1.1907046	4.4386635
786O	TMEM259 kd5	slide2	B3	M38	151	6.3829746	4.5112395
293T	untreated	slide2	B4	M47	504	-1.8859378	2.9305184
786O	TMEM259 kd5	slide2	B3	M39	90	3.827913	4.7912326
293T	untreated	slide2	B4	M37	545	-3.2833	4.211988
293T	untreated	slide2	B4	M5	906	-0.62971276	5.7436814
786O	DDX39A kd4	slide2	A2	M30	34	6.780555	4.7900352
293T	untreated	slide2	B4	M39	595	-0.4375988	4.0295916
293T	untreated	slide2	B4	M39	595	0.17121933	2.6375122
293T	untreated	slide2	B4	M9	726	-2.0411372	5.7727757
293T	untreated	slide2	B4	M7	788	-0.06712862	3.1081183
786O	SARNP kd9	slide2	A3	M23	39	6.516241	4.998645
293T	untreated	slide2	B4	M9	726	-1.1982948	2.2930796
293T	untreated	slide2	B4	M62	487	-2.4079218	5.056733
293T	untreated	slide2	B4	M64	580	-1.5947506	2.4415638
293T	untreated	slide2	B4	M32	621	-0.54360545	3.6336915
293T	untreated	slide2	B4	M5	906	-2.1638703	3.8052807
293T	untreated	slide2	B4	M63	463	1.6875286	12.416059
293T	untreated	slide2	B4	M4	882	-2.3633556	6.4988174
786O	DDX39A kd1	slide2	B1	M38	142	4.6884437	7.1273427
786O	NTC	slide2	A1	M33	66	4.1367254	5.840441
293T	untreated	slide2	B4	M12	745	1.3379228	5.863194
293T	untreated	slide2	B4	M30	750	-3.2009318	3.811461
293T	untreated	slide2	B4	M21	850	-2.379487	7.1691985
293T	untreated	slide2	B4	M31	584	-1.2750714	2.6324873
786O	TMEM259 kd6	slide2	A4	M30	145	0.60526115	7.8641505
293T	untreated	slide2	B4	M2	933	0.9018649	4.2578416
786O	TMEM259 kd6	slide2	A4	M30	145	3.3184679	4.938934
293T	untreated	slide2	B4	M3	982	-2.698417	7.0287495
786O	DDX39A kd1	slide2	B1	M44	69	5.322965	6.1061506
786O	NTC	slide2	A1	M46	155	4.101352	6.102058
786O	DDX39A kd1	slide2	B1	M44	69	6.990877	4.910412
293T	untreated	slide2	B4	M29	608	-0.041427955	2.707729
293T	untreated	slide2	B4	M3	982	-2.4101288	6.366734
293T	untreated	slide2	B4	M63	463	0.85519034	7.89201
293T	untreated	slide2	B4	M23	834	-3.3969707	4.925372
786O	TMEM259 kd6	slide2	A4	M29	146	2.892419	4.831775
293T	untreated	slide2	B4	M59	169	-1.4061557	6.949336
293T	untreated	slide2	B4	M15	1038	1.1579891	3.3911433
293T	untreated	slide2	B4	M15	1038	-0.6061238	3.7201822
786O	DDX39A kd4	slide2	A2	M17	36	5.5421467	6.5843925
786O	NTC	slide2	A1	M10	95	4.2707105	5.488999
786O	DDX39A kd1	slide2	B1	M19	112	5.738054	5.0675354
293T	untreated	slide2	B4	M36	349	2.138668	12.488885
293T	untreated	slide2	B4	M10	775	-2.7157462	5.2959847
786O	DDX39A kd1	slide2	B1	M44	69	3.482941	6.050425
786O	DDX39A kd1	slide2	B1	M21	160	4.4784446	5.9673057
293T	untreated	slide2	B4	M31	584	0.13526247	3.3762996
293T	untreated	slide2	B4	M26	833	-0.43389645	2.4919095
293T	untreated	slide2	B4	M11	809	-1.5155827	7.692113
293T	untreated	slide2	B4	M35	515	-0.26383495	7.5716805
293T	untreated	slide2	B4	M8	839	-2.8536618	4.9787817
786O	SARNP kd9	slide2	A3	M10	38	5.1462903	7.298954
293T	untreated	slide2	B4	M16	1077	1.2703006	4.1074553
293T	untreated	slide2	B4	M30	750	-3.3652656	4.94168
786O	NTC	slide2	A1	M46	155	5.475856	4.6644473
786O	SARNP kd9	slide2	A3	M58	44	4.963969	7.4706063
293T	untreated	slide2	B4	M10	775	-1.866651	3.7637095
293T	untreated	slide2	B4	M62	487	0.2110018	7.06396
293T	untreated	slide2	B4	M13	873	-1.2781774	4.1747684
786O	NTC	slide2	A1	M43	111	5.3404326	6.620774
293T	untreated	slide2	B4	M34	548	-2.1468117	3.1963742
293T	untreated	slide2	B4	M52	302	-2.8883684	4.037637
293T	untreated	slide2	B4	M20	873	0.9739558	2.32445
786O	NTC	slide2	A1	M42	49	2.88539	5.7475395
293T	untreated	slide2	B4	M25	876	1.2771484	12.539491
293T	untreated	slide2	B4	M41	1003	1.0746831	5.4720273
786O	SARNP kd9	slide2	A3	M29	74	3.3060732	6.5336094
786O	DDX39A kd4	slide2	A2	M14	40	4.7522974	7.1817784
293T	untreated	slide2	B4	M33	465	-2.6153002	7.291795
293T	untreated	slide2	B4	M1	955	-2.7714386	6.1199584
293T	untreated	slide2	B4	M5	906	-0.048324432	2.1744387
293T	untreated	slide2	B4	M6	647	-1.5360814	3.2065835
786O	SARNP kd3	slide2	B2	M30	220	5.1126156	6.154784
786O	TMEM259 kd5	slide2	B3	M29	133	4.8178115	5.053252
293T	untreated	slide2	B4	M34	548	-1.7384803	7.170585
293T	untreated	slide2	B4	M31	584	-1.864635	5.0413423
293T	untreated	slide2	B4	M35	515	-1.6585209	3.8645644
293T	untreated	slide2	B4	M25	876	-3.1122708	5.6752505
293T	untreated	slide2	B4	M15	1038	0.0038639915	2.465333
293T	untreated	slide2	B4	M59	169	-3.716326	5.3430934
293T	untreated	slide2	B4	M62	487	-1.5181885	7.4077487
293T	untreated	slide2	B4	M33	465	-0.7536243	5.220615
786O	DDX39A kd4	slide2	A2	M61	30	5.093526	4.593944
293T	untreated	slide2	B4	M44	450	-1.4639268	6.807004
293T	untreated	slide2	B4	M3	982	-1.3485128	7.1849365
786O	DDX39A kd1	slide2	B1	M22	201	3.8394907	5.88807
293T	untreated	slide2	B4	M15	1038	-2.1957166	6.7683578
293T	untreated	slide2	B4	M47	504	1.297483	4.086969
293T	untreated	slide2	B4	M12	745	-0.4954952	3.5589705
293T	untreated	slide2	B4	M35	515	-1.080631	3.9663072
293T	untreated	slide2	B4	M26	833	-1.6922903	3.719784
786O	DDX39A kd1	slide2	B1	M38	142	3.2937639	5.607582
293T	untreated	slide2	B4	M55	362	-3.003096	5.3487554
293T	untreated	slide2	B4	M2	933	-3.4952044	3.7040489
786O	SARNP kd3	slide2	B2	M26	109	5.6781516	5.1572614
293T	untreated	slide2	B4	M38	590	-1.3404125	7.219522
293T	untreated	slide2	B4	M37	545	-2.1395602	2.5391605
293T	untreated	slide2	B4	M56	939	0.065941125	7.1069694
293T	untreated	slide2	B4	M44	450	-0.8827754	4.0378704
293T	untreated	slide2	B4	M63	463	-1.4795064	6.6680346
786O	TMEM259 kd5	slide2	B3	M30	85	5.5468307	5.3912888
293T	untreated	slide2	B4	M48	510	-2.014726	3.8660936
293T	untreated	slide2	B4	M62	487	-0.30161905	2.424105
293T	untreated	slide2	B4	M23	834	-2.921641	4.955761
293T	untreated	slide2	B4	M16	1077	-3.0335367	4.0691423
293T	untreated	slide2	B4	M62	487	-0.68157566	2.1076157
293T	untreated	slide2	B4	M62	487	-2.712657	6.083086
786O	DDX39A kd1	slide2	B1	M37	114	3.948648	4.63757
293T	untreated	slide2	B4	M20	873	0.13218209	2.3068452
293T	untreated	slide2	B4	M13	873	-2.5846746	5.9462633
786O	TMEM259 kd5	slide2	B3	M30	85	4.3010254	5.023764
293T	untreated	slide2	B4	M46	446	-0.70662355	3.042159
293T	untreated	slide2	B4	M8	839	-0.50437623	8.011239
293T	untreated	slide2	B4	M4	882	0.091336936	2.3158925
293T	untreated	slide2	B4	M2	933	-3.2452621	5.8018036
786O	TMEM259 kd5	slide2	B3	M28	153	0.54951686	6.3189054
293T	untreated	slide2	B4	M41	1003	-0.8797148	6.4717116
293T	untreated	slide2	B4	M22	641	-2.6479952	4.598589
293T	untreated	slide2	B4	M7	788	-0.94221187	2.6576946
293T	untreated	slide2	B4	M63	463	0.8674104	6.5233893
786O	TMEM259 kd5	slide2	B3	M1	110	3.4931223	5.686734
786O	DDX39A kd1	slide2	B1	M19	112	3.131866	5.6377106
293T	untreated	slide2	B4	M23	834	-0.40404382	6.4790764
293T	untreated	slide2	B4	M2	933	-1.6224717	7.1333427
293T	untreated	slide2	B4	M62	487	-0.31228647	2.32587
293T	untreated	slide2	B4	M28	689	-1.2143493	4.4060774
293T	untreated	slide2	B4	M15	1038	-3.370463	5.5885596
293T	untreated	slide2	B4	M42	492	-0.010435735	2.0720677
293T	untreated	slide2	B4	M13	873	-0.63354117	4.1296725
293T	untreated	slide2	B4	M19	597	-1.9179486	4.4443746
293T	untreated	slide2	B4	M37	545	1.5389936	12.479607
293T	untreated	slide2	B4	M63	463	-0.5930121	6.012529
786O	TMEM259 kd5	slide2	B3	M22	70	3.0746863	5.8554215
293T	untreated	slide2	B4	M35	515	-0.8462008	2.227307
293T	untreated	slide2	B4	M7	788	0.25268298	2.690969
786O	DDX39A kd4	slide2	A2	M25	49	6.274412	5.8114905
786O	NTC	slide2	A1	M6	128	3.9630682	4.4579945
293T	untreated	slide2	B4	M23	834	-2.9874716	5.4482393
786O	SARNP kd9	slide2	A3	M33	43	6.0931425	5.844396
293T	untreated	slide2	B4	M8	839	-2.7638845	4.5694466
786O	NTC	slide2	A1	M40	58	4.8883324	6.3428097
293T	untreated	slide2	B4	M22	641	-1.5447425	7.761486
293T	untreated	slide2	B4	M20	873	-0.37078765	3.4172685
293T	untreated	slide2	B4	M13	873	0.31924093	7.7114553
293T	untreated	slide2	B4	M2	933	-0.45554835	2.0011141
293T	untreated	slide2	B4	M21	850	-0.16513857	5.2225213
293T	untreated	slide2	B4	M25	876	0.46248487	2.2074683
786O	TMEM259 kd5	slide2	B3	M26	73	3.7244055	5.85429
293T	untreated	slide2	B4	M27	630	-1.4859358	4.32185
293T	untreated	slide2	B4	M14	862	-0.50162524	6.969992
293T	untreated	slide2	B4	M64	580	-0.45918706	3.8751466
293T	untreated	slide2	B4	M32	621	-1.9147432	2.979139
293T	untreated	slide2	B4	M38	590	-3.2986765	4.8006325
293T	untreated	slide2	B4	M32	621	-3.0041912	5.250444
293T	untreated	slide2	B4	M21	850	-2.187215	3.8417718
786O	NTC	slide2	A1	M10	95	4.667131	4.3111405
293T	untreated	slide2	B4	M4	882	-1.3802898	7.3934755
293T	untreated	slide2	B4	M5	906	-2.4711993	4.501116
293T	untreated	slide2	B4	M11	809	-1.2116555	4.813851
293T	untreated	slide2	B4	M46	446	1.0903924	2.6421723
786O	TMEM259 kd6	slide2	A4	M40	57	2.4858797	5.681732
293T	untreated	slide2	B4	M21	850	-0.81885076	3.33606
786O	SARNP kd9	slide2	A3	M14	42	5.311776	6.90075
293T	untreated	slide2	B4	M19	597	-0.9424241	2.645244
786O	DDX39A kd4	slide2	A2	M31	43	5.5397925	5.7334113
293T	untreated	slide2	B4	M63	463	-3.197117	4.4011493
293T	untreated	slide2	B4	M14	862	-0.8064636	6.140017
786O	TMEM259 kd5	slide2	B3	M26	73	5.64	5.036401
786O	SARNP kd9	slide2	A3	M17	39	6.841935	5.4473076
786O	DDX39A kd1	slide2	B1	M38	142	4.0760407	4.5838094
786O	NTC	slide2	A1	M47	41	4.1466	5.5914454
293T	untreated	slide2	B4	M10	775	-1.3044403	6.3351717
293T	untreated	slide2	B4	M59	169	1.6215651	5.944817
293T	untreated	slide2	B4	M1	955	0.54325	1.9995666
293T	untreated	slide2	B4	M44	450	4.143722	4.5583477
293T	untreated	slide2	B4	M27	630	-0.03561679	7.3249006
293T	untreated	slide2	B4	M28	689	-2.2017298	6.258245
293T	untreated	slide2	B4	M7	788	0.22685647	5.175144
293T	untreated	slide2	B4	M31	584	1.8449675	4.416877
293T	untreated	slide2	B4	M3	982	-1.3029947	5.7054043
293T	untreated	slide2	B4	M4	882	1.7613528	4.196142
293T	untreated	slide2	B4	M35	515	0.49749142	3.3679883
293T	untreated	slide2	B4	M59	169	-1.2731783	5.480601
293T	untreated	slide2	B4	M54	346	-2.6421385	6.5687985
786O	TMEM259 kd5	slide2	B3	M46	61	4.0757456	6.3075304
786O	TMEM259 kd5	slide2	B3	M30	85	4.2779336	6.934653
293T	untreated	slide2	B4	M11	809	-0.56048113	2.0879815
293T	untreated	slide2	B4	M13	873	-2.0704892	3.2564583
293T	untreated	slide2	B4	M25	876	-3.1650162	4.818548
293T	untreated	slide2	B4	M36	349	-0.38936192	3.931668
786O	NTC	slide2	A1	M35	67	4.7367163	6.460965
293T	untreated	slide2	B4	M54	346	-0.6554243	7.9858575
786O	DDX39A kd1	slide2	B1	M22	201	3.3554685	5.915829
293T	untreated	slide2	B4	M22	641	-1.3253237	3.1684632
786O	NTC	slide2	A1	M56	30	4.660617	6.9567075
786O	DDX39A kd4	slide2	A2	M13	41	5.9661484	5.940436
293T	untreated	slide2	B4	M39	595	1.3425568	12.430827
293T	untreated	slide2	B4	M62	487	-1.2409608	6.504409
786O	SARNP kd3	slide2	B2	M28	179	3.3381844	5.254122
786O	TMEM259 kd6	slide2	A4	M17	56	3.4805036	6.2002435
293T	untreated	slide2	B4	M22	641	1.1014165	3.3799214
293T	untreated	slide2	B4	M49	492	-0.6071412	3.7316449
293T	untreated	slide2	B4	M21	850	-2.9787664	4.062976
293T	untreated	slide2	B4	M21	850	-1.1961457	5.8174844
786O	TMEM259 kd6	slide2	A4	M44	58	9.922837	-1.2864813
293T	untreated	slide2	B4	M25	876	-2.694544	6.7681875
293T	untreated	slide2	B4	M11	809	0.1352641	6.1944532
786O	DDX39A kd4	slide2	A2	M25	49	5.506506	6.6278434
293T	untreated	slide2	B4	M10	775	-2.911209	5.089592
293T	untreated	slide2	B4	M7	788	-2.2649977	3.8334444
293T	untreated	slide2	B4	M60	233	-2.2452478	5.590431
293T	untreated	slide2	B4	M16	1077	-0.25585416	2.7623837
293T	untreated	slide2	B4	M39	595	-0.8089379	2.578386
293T	untreated	slide2	B4	M3	982	-2.814408	3.7342992
786O	DDX39A kd4	slide2	A2	M5	50	5.8317204	6.3797374
293T	untreated	slide2	B4	M36	349	-2.8287675	5.1277957
786O	SARNP kd9	slide2	A3	M31	55	6.4867578	5.465077
293T	untreated	slide2	B4	M34	548	-2.8748248	4.66534
293T	untreated	slide2	B4	M59	169	-0.032031134	4.7494373
293T	untreated	slide2	B4	M43	443	2.1628592	5.423105
293T	untreated	slide2	B4	M60	233	-2.6278658	3.709873
293T	untreated	slide2	B4	M38	590	0.5636878	2.8337142
786O	DDX39A kd1	slide2	B1	M38	142	6.129738	4.6705356
293T	untreated	slide2	B4	M48	510	0.92123365	5.886276
293T	untreated	slide2	B4	M14	862	1.4366001	5.355067
786O	NTC	slide2	A1	M6	128	4.369058	6.015377
293T	untreated	slide2	B4	M47	504	-1.8128566	5.46059
293T	untreated	slide2	B4	M19	597	-1.2299081	3.7357447
293T	untreated	slide2	B4	M9	726	-3.461386	5.75658
293T	untreated	slide2	B4	M20	873	1.415181	4.817354
786O	SARNP kd9	slide2	A3	M49	82	5.734331	6.2595243
293T	untreated	slide2	B4	M10	775	1.3251026	4.023586
293T	untreated	slide2	B4	M24	799	0.041835107	6.596027
293T	untreated	slide2	B4	M2	933	0.41560775	8.01522
786O	TMEM259 kd5	slide2	B3	M28	153	4.9542804	4.379299
293T	untreated	slide2	B4	M12	745	-0.36334842	6.4175115
786O	DDX39A kd1	slide2	B1	M28	167	4.069924	4.5088367
293T	untreated	slide2	B4	M25	876	-2.6601708	5.2484293
293T	untreated	slide2	B4	M12	745	-0.07656011	1.6334082
293T	untreated	slide2	B4	M62	487	-2.8505144	4.8346996
293T	untreated	slide2	B4	M30	750	-0.38440415	2.8987536
786O	SARNP kd9	slide2	A3	M33	43	6.273521	5.9637117
293T	untreated	slide2	B4	M1	955	0.8535612	12.20924
786O	SARNP kd9	slide2	A3	M49	82	5.651577	6.022154
293T	untreated	slide2	B4	M16	1077	1.3539219	5.1532736
786O	TMEM259 kd6	slide2	A4	M19	87	-1.4765587	3.5163789
293T	untreated	slide2	B4	M46	446	-1.5039582	3.5398529
293T	untreated	slide2	B4	M49	492	-3.0198867	5.6899114
293T	untreated	slide2	B4	M8	839	0.07145847	1.911143
293T	untreated	slide2	B4	M1	955	-2.0496469	5.815016
786O	SARNP kd9	slide2	A3	M28	45	5.791076	5.5352755
293T	untreated	slide2	B4	M28	689	1.052656	12.474673
293T	untreated	slide2	B4	M37	545	-3.2057421	5.9457326
293T	untreated	slide2	B4	M1	955	0.5772252	11.298981
293T	untreated	slide2	B4	M15	1038	-0.07540138	5.541778
786O	SARNP kd9	slide2	A3	M35	40	6.5963006	5.416679
293T	untreated	slide2	B4	M3	982	-2.988224	3.7302318
293T	untreated	slide2	B4	M46	446	-1.8253249	5.90268
786O	TMEM259 kd5	slide2	B3	M31	93	3.3689342	5.8697605
786O	SARNP kd3	slide2	B2	M22	194	3.8792727	5.718674
786O	TMEM259 kd5	slide2	B3	M27	159	4.856749	4.9365788
293T	untreated	slide2	B4	M40	761	-0.18974032	6.502225
786O	TMEM259 kd5	slide2	B3	M35	119	6.2931614	4.8680253
293T	untreated	slide2	B4	M29	608	-2.2909746	5.499696
786O	TMEM259 kd6	slide2	A4	M17	56	4.8481317	4.462994
293T	untreated	slide2	B4	M64	580	-1.9051579	5.684797
786O	DDX39A kd1	slide2	B1	M35	42	5.351656	6.0297747
293T	untreated	slide2	B4	M30	750	-0.0754916	7.3558545
786O	SARNP kd3	slide2	B2	M28	179	3.0113165	6.0082717
293T	untreated	slide2	B4	M1	955	-1.7311913	6.269073
293T	untreated	slide2	B4	M36	349	-2.568454	3.8108492
293T	untreated	slide2	B4	M42	492	0.5788581	2.924524
786O	DDX39A kd4	slide2	A2	M61	30	5.4023604	5.388231
293T	untreated	slide2	B4	M8	839	-0.21920156	3.1113627
786O	TMEM259 kd6	slide2	A4	M59	39	4.1325607	5.410715
293T	untreated	slide2	B4	M38	590	0.17736739	3.5950954
293T	untreated	slide2	B4	M59	169	-0.08602676	7.656635
293T	untreated	slide2	B4	M3	982	-0.56951064	3.50884
786O	NTC	slide2	A1	M46	155	3.8905802	7.2541265
293T	untreated	slide2	B4	M19	597	-2.226907	6.2834435
786O	DDX39A kd1	slide2	B1	M17	26	6.6807013	4.9549136
786O	DDX39A kd1	slide2	B1	M16	38	5.8819914	5.115654
293T	untreated	slide2	B4	M41	1003	-0.73312175	3.571883
786O	DDX39A kd4	slide2	A2	M6	91	5.142896	5.833437
293T	untreated	slide2	B4	M39	595	1.091329	2.3385825
293T	untreated	slide2	B4	M16	1077	-0.20115983	2.9039211
293T	untreated	slide2	B4	M50	460	-1.2847536	7.438928
293T	untreated	slide2	B4	M7	788	0.88374376	2.263552
293T	untreated	slide2	B4	M9	726	1.2692138	7.041072
293T	untreated	slide2	B4	M49	492	0.12248375	3.030294
786O	NTC	slide2	A1	M13	48	5.243624	5.1558256
293T	untreated	slide2	B4	M44	450	-2.8235447	3.450831
293T	untreated	slide2	B4	M15	1038	-1.2181941	3.6589284
786O	SARNP kd3	slide2	B2	M30	220	4.1907096	4.6553693
786O	SARNP kd3	slide2	B2	M38	158	5.9102473	4.8438435
293T	untreated	slide2	B4	M31	584	-2.0987778	4.3268948
293T	untreated	slide2	B4	M29	608	1.7089866	12.546847
786O	SARNP kd9	slide2	A3	M24	26	6.8302336	4.9021626
293T	untreated	slide2	B4	M20	873	1.3708811	3.524047
293T	untreated	slide2	B4	M23	834	-0.78976625	6.5012574
293T	untreated	slide2	B4	M14	862	-1.554052	6.1859
293T	untreated	slide2	B4	M45	349	0.6557877	6.413497
786O	TMEM259 kd5	slide2	B3	M29	133	3.9400723	5.660071
786O	DDX39A kd1	slide2	B1	M19	112	5.4194207	6.178727
293T	untreated	slide2	B4	M14	862	-1.9036113	6.6452255
786O	SARNP kd9	slide2	A3	M30	39	6.7097764	4.8280315
293T	untreated	slide2	B4	M3	982	-2.0401785	7.581922
293T	untreated	slide2	B4	M1	955	-3.4760113	4.977786
293T	untreated	slide2	B4	M33	465	-0.70389044	6.7086525
786O	TMEM259 kd6	slide2	A4	M37	29	0.6889276	3.4796274
786O	SARNP kd3	slide2	B2	M21	175	4.952802	5.3303394
293T	untreated	slide2	B4	M35	515	-3.5405838	4.3349986
293T	untreated	slide2	B4	M36	349	-1.063472	4.402907
